RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.0769509264834899,3.33333333333333
0.0408618115019307,4.16666666666667
0.0264720905401431,5
0.0285122425956221,5.83333333333333
0.0302054092491767,6.66666666666667
0.0270421740131417,7.5
0.0262405189710486,8.33333333333333
0.021871114225047,9.16666666666667
0.0267769169093097,10
0.0251402421857864,10.8333333333333
0.0219278022918302,11.6666666666667
0.021456525392567,12.5
0.0246833469218794,13.3333333333333
0.030313624286592,14.1666666666667
0.0307955543560728,15
0.0277306220616774,15.8333333333333
0.0344451384509794,16.6666666666667
0.0361835176456321,17.5
0.0387481369624259,18.3333333333333
0.0339721443793997,19.1666666666667
0.0283690076707849,20
0.0231696690880504,20.8333333333333
0.0222953377551483,21.6666666666667
0.0251914860523695,22.5
0.0239006154608148,23.3333333333333
0.0258368687765546,24.1666666666667
0.0252702754784068,25
0.0221527253190093,25.8333333333333
0.0279261055033065,26.6666666666667
0.031181982589322,27.5
0.0347121211512346,28.3333333333333
0.0351415212860485,29.1666666666667
0.0301738605253357,30
0.0295481877258569,30.8333333333333
0.0257876988772384,31.6666666666667
0.02495248965066,32.5
0.027178444750426,33.3333333333333
0.0278467835668199,34.1666666666667
0.0333785012060029,35
0.0308144628321684,35.8333333333333
0.0291219551678729,36.6666666666667
0.0255716579368025,37.5
0.0247458384753924,38.3333333333333
0.0283572376396482,39.1666666666667
0.0313787143483226,40
0.0338830187577232,40.8333333333333
0.0290135693224216,41.6666666666667
0.0305061317621598,42.5
0.0226174485689975,43.3333333333333
0.023054475696412,44.1666666666667
0.0262404198459919,45
0.0234007538268027,45.8333333333333
0.0332498906529865,46.6666666666667
0.0338643257702006,47.5
0.0330370403672141,48.3333333333333
0.0307687526020941,49.1666666666667
0.0276862179783199,50
0.0284062358208498,50.8333333333333
0.0325870260130795,51.6666666666667
0.0281181747009704,52.5
0.0277112677779184,53.3333333333333
0.0338869943814048,54.1666666666667
0.0304639548598484,55
0.0309108364169809,55.8333333333333
