RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.0953168633200765,3.33333333333333
0.0934501006170331,4.16666666666667
0.0924024549237523,5
0.0962107508862467,5.83333333333333
0.0936341407671158,6.66666666666667
0.094184435046784,7.5
0.0976938093280927,8.33333333333333
0.0917312937490735,9.16666666666667
0.0960622488990489,10
0.0975050993216828,10.8333333333333
0.0940045153145354,11.6666666666667
0.0972740964579239,12.5
0.0961848125140454,13.3333333333333
0.0958398025920604,14.1666666666667
0.0949595836003325,15
0.0955684520458451,15.8333333333333
0.097930973745796,16.6666666666667
0.0945666842566854,17.5
0.0957847077408704,18.3333333333333
0.0967180057896461,19.1666666666667
0.0955851572916576,20
0.0979233676600957,20.8333333333333
0.094710786914074,21.6666666666667
0.0960039898898789,22.5
0.0959433222474785,23.3333333333333
0.0935224030475406,24.1666666666667
0.0945685433230085,25
0.0930840025033866,25.8333333333333
0.0951763332933347,26.6666666666667
0.0952718889507304,27.5
0.0941047367324282,28.3333333333333
0.0975532294775281,29.1666666666667
0.0964982227466536,30
0.094995284564525,30.8333333333333
0.0971894071587419,31.6666666666667
0.0976571070197695,32.5
0.09582353854307,33.3333333333333
0.0946891516714437,34.1666666666667
0.0966974170596124,35
0.0965984093502759,35.8333333333333
0.0959307271023731,36.6666666666667
0.0987563036796091,37.5
0.0951410921198585,38.3333333333333
0.0981124552081812,39.1666666666667
0.0961134913376615,40
0.0949874417506993,40.8333333333333
0.0965485064512056,41.6666666666667
0.0968088784774487,42.5
0.0968905375947605,43.3333333333333
0.0970865749371584,44.1666666666667
0.0971478629165361,45
0.0964527855889901,45.8333333333333
0.0958200201972083,46.6666666666667
0.0965764943073096,47.5
0.0947421423152747,48.3333333333333
0.097925990003821,49.1666666666667
0.0981172861568464,50
0.0970009242224233,50.8333333333333
0.0967993521123135,51.6666666666667
0.0960202393470204,52.5
0.0969012615949896,53.3333333333333
0.0986411778933047,54.1666666666667
0.0982090052730799,55
0.0975737771043348,55.8333333333333
