phi_LOS,f_D,f_D_dot,time
-4927387.14624258,20991.7685682885,-14.7988595543429,84
-4906410.39458086,20976.7516617132,-15.0169065752998,85
-4885448.88135029,20961.5132305715,-15.2384311417118,86
-4864502.83162033,20946.049729961,-15.4635006105527,87
-4843572.47407488,20930.3575454485,-15.6921845125034,88
-4822658.04108318,20914.4329917021,-15.9245537463576,89
-4801759.76877313,20898.2723100511,-16.1606816509739,90
-4780877.89710489,20881.8716682419,-16.4006418092176,91
-4760012.66994689,20865.2271580016,-16.644510240294,92
-4739164.33515305,20848.3347938387,-16.8923641629517,93
-4718333.14464141,20831.1905116383,-17.1442822003737,94
-4697519.35448383,20813.7901575789,-17.4003540594131,95
-4676723.22495207,20796.1295317654,-17.6606258135289,96
-4655945.02073967,20778.2042123936,-17.925319371745,97
-4635185.01053408,20760.0102055902,-18.1940068034455,98
-4614443.46903415,20741.5414999351,-18.4687056550756,99
-4593720.66982365,20722.7992104935,-18.7422894416377,100
-4573016.91842063,20703.7514030198,-19.0478074736893,101
-4552332.47467132,20684.4437493123,-19.3076537074521,102
-4531667.62944355,20664.8452277724,-19.5985215399414,103
-4511022.69250229,20644.936941254,-19.9082865184173,104
-4490397.96310733,20624.7293949667,-20.2075462872162,105
-4469793.74967571,20604.2134316172,-20.5159633494914,106
-4449210.36481774,20583.3848579731,-20.8285736441612,107
-4428648.1268151,20562.2380026337,-21.1468553394079,108
-4408107.35936028,20540.7674548207,-21.4705478129908,109
-4387588.3917708,20518.9675894836,-21.7998653370887,110
-4367091.55907639,20496.8326944076,-22.1348950760439,111
-4346617.20214453,20474.3569318652,-22.4757625423372,112
-4326165.66779937,20451.5343451574,-22.8225867077708,113
-4305737.30894617,20428.3588532005,-23.1754919569939,114
-4285332.4846962,20404.8242499707,-23.5346032297239,115
-4264951.56049588,20380.9242003178,-23.9000496529043,116
-4244594.90825889,20356.6522369934,-24.2719633243978,117
-4224262.90650152,20332.0017573712,-24.6504796221852,118
-4203955.9404797,20306.9660218153,-25.0357355559245,119
-4183674.40232924,20281.5381504595,-25.4278713557869,120
-4163418.69121125,20255.7111179903,-25.827032469213,121
-4143189.21345819,20229.4777530595,-26.2333649308421,122
-4122986.38272466,20202.8307335307,-26.6470195287839,123
-4102810.62014195,20175.7625827137,-27.0681508169509,124
-4082662.3544746,20148.265667343,-27.4969153706916,125
-4062542.02228032,20120.3321942799,-27.9334730631672,126
-4042450.06807558,20091.9542047395,-28.3779895403422,127
-4022386.94450334,20063.1235722397,-28.8306324998848,128
-4002353.11250344,20033.8319999008,-29.2915723389015,129
-3982349.04148971,20004.0710137328,-29.7609861679375,130
-3962375.20952736,19973.8319623545,-30.2390513783321,131
-3942432.10351721,19943.1060101483,-30.7259522061795,132
-3922520.21938203,19911.8841351815,-31.2218749667518,133
-3902640.06225881,19880.1571232132,-31.7270119683817,134
-3882792.14669132,19847.9155674963,-32.2415557168424,135
-3862976.99683878,19815.1498525352,-32.7657149611041,136
-3843195.14664502,19781.8501937618,-33.2996587734669,137
-3823447.14017485,19748.0064701731,-33.8437235886231,138
-3803733.5313481,19713.6088267509,-34.3976434222423,139
-3784054.88594172,19678.6454063733,-34.9634203775786,140
-3764411.77516339,19643.1107783364,-35.5346280368976,141
-3744804.80341988,19606.9717435017,-36.1390348346904,142
-3725234.55195022,19570.2514696638,-36.7202738379128,143
-3705701.61706953,19532.934880693,-37.3165889708325,144
-3686206.63582064,19494.9812488845,-37.9536318085156,145
-3666750.23645673,19456.3993639126,-38.5818849718198,146
-3647333.06431446,19417.1721422705,-39.2272216421552,147
-3627955.77574344,19377.2885710164,-39.8835712540895,148
-3608619.04007082,19336.7356726234,-40.5528983930126,149
-3589323.53940675,19295.5006640693,-41.2350085540675,150
-3570069.96903863,19253.5703681181,-41.9302959511988,151
-3550859.03767471,19210.9313639211,-42.6390041969717,152
-3531691.46773341,19167.5699413032,-43.3614226179197,153
-3512567.99562726,19123.4721061531,-44.0978351500817,154
-3493489.37205551,19078.6235717433,-44.8485344098881,155
-3474456.36230047,19033.0097550452,-45.6138166980818,156
-3455469.74653071,18986.6157697542,-46.3939852910116,157
-3436530.32010867,18939.426422047,-47.1893477072008,158
-3417638.89390271,18891.4262059517,-48.0002160952426,159
-3398796.29460665,18842.5992960618,-48.8269098899327,160
-3380003.36506278,18792.9295438728,-49.6697521889582,161
-3361260.96459174,18742.4004710433,-50.5290728295222,162
-3342569.96932642,18690.9952653144,-51.4052057289518,163
-3323931.27255171,18638.6967747118,-52.2984906025231,164
-3305345.78504826,18585.4875034536,-53.2092712582089,165
-3286814.43544392,18531.3496043384,-54.137899115216,166
-3268338.17056815,18476.2648757645,-55.0847285739146,167
-3249917.95581063,18420.214757523,-56.0501182414591,168
-3231554.77548691,18363.1803237181,-57.0344338049181,169
-3213249.63320757,18305.142279339,-58.0380443790928,170
