phi_LOS,f_D,f_D_dot,time
-6885940.51144461,16592.4941480039,-28.3488661339507,106
-6869376.5894808,16563.9219638016,-28.5721842022613,107
-6852841.43964991,16535.1498308936,-28.7721329079941,108
-6836335.32278586,16506.1168640489,-29.0329668447375,109
-6819858.44359117,16476.8791946964,-29.237669352442,110
-6803411.05439942,16447.389191743,-29.4900029534474,111
-6786993.38785213,16417.6665472891,-29.7226444538683,112
-6770605.65374322,16387.7341089128,-29.9324383763596,113
-6754248.11725118,16357.5364920413,-30.1976168714464,114
-6737921.01505676,16327.1021944182,-30.4342976231128,115
-6721624.56188673,16296.4531700304,-30.6490243878216,116
-6705359.03188543,16265.5300012985,-30.9231687318534,117
-6689124.6457513,16234.386134129,-31.1438671695068,118
-6672921.66875629,16202.9769950174,-31.4091391116381,119
-6656750.34976959,16171.318986699,-31.6580083183944,120
-6640610.91221408,16139.437555505,-31.8814311940223,121
-6624503.63914958,16107.2730645053,-32.1644909996539,122
-6608428.76155819,16074.8775913864,-32.3954731188715,123
-6592386.55329731,16042.2082608789,-32.6693305075169,124
-6576377.27324701,16009.2800502982,-32.9282105807215,125
-6560401.15550866,15976.1177383512,-33.1623119469732,126
-6544458.48805485,15942.6674538152,-33.4502845359966,127
-6528549.53401652,15908.9540383229,-33.713415492326,128
-6512674.5329303,15875.0010862211,-33.9529521018267,129
-6496833.78219455,15840.7507357476,-34.2503504734486,130
-6481027.53000331,15806.25219124,-34.49854450766,131
-6465256.06426503,15771.4657382881,-34.7864529518411,132
-6449519.66116629,15736.4030987397,-35.0626395484433,133
-6433818.56965522,15701.0915110707,-35.3115876689553,134
-6418153.09668212,15665.4729730953,-35.6185379754752,135
-6402523.50143747,15629.5952446489,-35.8777284463868,136
-6386930.08108346,15593.4203540133,-36.1748906355351,137
-6371373.12244236,15556.9586410951,-36.4617129182443,138
-6355852.8858797,15520.23656266,-36.722078435123,139
-6340369.6838315,15483.2020482002,-37.0345144597813,140
-6324923.80754228,15445.876289227,-37.3257589731365,141
-6309515.52327912,15408.2842631536,-37.5920260734856,142
-6294145.15324384,15370.3700352861,-37.914227867499,143
-6278812.97489587,15332.1783479685,-38.1916873175651,144
-6263519.30043897,15293.6744568953,-38.5038910731673,145
-6248264.43490416,15254.8655348131,-38.8089220821857,146
-6233048.6545848,15215.7803193601,-39.0852154530585,147
-6217872.29176114,15176.3628236605,-39.4174956995994,148
-6202735.63548766,15136.6562734777,-39.7065501827747,149
-6187639.00770224,15096.6277854191,-40.0284880585968,150
-6172582.72484938,15056.2828528658,-40.3449325533584,151
-6157567.07414244,15015.6507069319,-40.6321459338069,152
-6142592.39791408,14974.6762283687,-40.9744785632938,153
-6127658.99701846,14933.4008956198,-41.2753327488899,154
-6112767.20335461,14891.7936638473,-41.6072317725047,155
-6097917.34462828,14849.8587263273,-41.9349375199527,156
-6083109.72023153,14807.6243967507,-42.2343295766041,157
-6068344.67863054,14765.041600992,-42.5827957587317,158
-6053622.55206218,14722.1265683584,-42.9150326335803,159
-6038943.6463071,14678.9057550849,-43.2208132734522,160
-6024308.31980486,14635.3265022347,-43.5792528502643,161
-6009716.89265876,14591.4271460986,-43.8993561360985,162
-5995169.7127516,14547.1799071664,-44.2472389321774,163
-5980667.1267331,14502.5860184953,-44.5938886711374,164
-5966209.45094384,14457.6757892603,-44.9102292349562,165
-5951797.05430883,14412.3966350099,-45.2791542503983,166
-5937430.26893285,14366.7853759816,-45.6112590283155,167
-5923109.45293313,14320.8159997212,-45.9693762604147,168
-5908834.96436398,14274.4885691442,-46.3274305770174,169
-5894607.13197991,14227.8323840732,-46.6561850709841,170
-5880426.33107604,14180.8009038735,-47.0314801996574,171
-5866292.92414879,14133.4069272494,-47.3939766241238,172
-5852207.24649517,14085.6776536219,-47.7292736275122,173
-5838169.68326524,14037.5632299278,-48.1144236940891,174
-5824180.58595438,13989.0973108588,-48.4659190690145,175
-5810240.32881875,13940.2571356259,-48.84017523285,176
-5796349.28878879,13891.0400299598,-49.2171056661755,177
-5782507.81174131,13841.4770474834,-49.5629824763164,178
-5768716.29321087,13791.5185304424,-49.9585170410573,179
-5754975.09658139,13741.1966294749,-50.3219009675086,180
-5741284.60624367,13690.4903377229,-50.7062917519361,181
-5727645.21030133,13639.3959423415,-51.0943953813985,182
-5714057.26687713,13587.9434241988,-51.4525181427598,183
-5700521.17777654,13536.0891005881,-51.8543236106634,184
-5687037.33523032,13483.8425462255,-52.2465543625876,185
-5673606.10380769,13431.2314226283,-52.6111235972494,186
-5660227.89474223,13378.2090654587,-53.0223571695387,187
-5646903.09024384,13324.8044983894,-53.404567069374,188
-5633632.09032683,13270.9999170089,-53.8045813804492,189
-5620415.30116668,13216.7891601538,-54.2107568550855,190
-5607253.09746494,13162.2037017355,-54.5854584183544,191
-5594145.90025891,13107.1972060334,-55.0064957020804,192
-5581094.10303711,13051.7972217975,-55.3999842358753,193
-5568098.11528966,12995.9877474485,-55.8094743490219,194
-5555158.35385409,12939.7614355702,-56.2263118783012,195
-5542275.20402122,12883.1498328717,-56.6116026984528,196
-5529449.09604278,12826.1079784408,-57.0418544309214,197
-5516680.43431412,12768.661728655,-57.4462497858331,198
-5503969.63746059,12710.7968535302,-57.8648751247674,199
-5491317.13226079,12652.5051998086,-58.2916537215933,200
-5478723.31509211,12593.8171686726,-58.6880311360583,201
-5466188.62149925,12534.693592865,-59.1235758075491,202
-5453713.48142659,12475.1400726577,-59.5535202072933,203
-5441298.29696497,12415.1844616234,-59.9556110342965,204
-5428943.5118274,12354.785137563,-60.3993240604177,205
-5416649.54683242,12293.9649949791,-60.8201425839216,206
-5404416.83395055,12232.7128818771,-61.2521131020039,207
-5392245.81524252,12171.0187080298,-61.6941738473251,208
-5380136.90125802,12108.9139844952,-62.1047235345468,209
-5368090.54363272,12046.3576253001,-62.5563591951504,210
-5356107.17243104,11983.3712016791,-62.9864236209542,211
-5344187.22723337,11919.9451976698,-63.4260040093213,212
-5332331.15827627,11856.0689570997,-63.8762405700982,213
-5320539.38545978,11791.7728164922,-64.2961406074464,214
-5308812.36417707,11727.0212827157,-64.7515337765217,215
-5297150.54662654,11661.8175505251,-65.2037321906537,216
-5285554.35732943,11596.1892971136,-65.6282534115016,217
-5274024.25832981,11530.0989996213,-66.090297492221,218
-5262560.69285376,11463.5654760497,-66.5335235716775,219
-5251164.11070358,11396.5821501752,-66.9833258744329,220
-5239834.9738176,11329.1368859829,-67.4452641922981,221
-5228573.7129821,11261.2608355004,-67.8760504825041,222
-5217380.79580558,11192.9171765139,-68.3436589865014,223
-5206256.672258,11124.123547582,-68.7936289319769,224
-5195201.79733284,11054.8749251608,-69.2486224211752,225
-5184216.63846859,10985.1588642476,-69.7160609131679,226
-5173301.63314724,10915.0053213527,-70.15354289487,227
-5162457.25031466,10844.3828325784,-70.6224887743592,228
-5151683.95764299,10773.2926716711,-71.0901609072462,229
-5140982.19556089,10701.7620820999,-71.5305895712227,230
-5130352.4375489,10629.7580119949,-72.0040701050311,231
-5119795.14192626,10557.2956226375,-72.462389357388,232
-5109310.76927215,10484.3726541055,-72.9229685319588,233
-5098899.79357721,10410.9756949404,-73.3969591651112,234
-5088562.6583584,10337.1352188159,-73.8404761245474,235
-5078299.83930469,10262.8190537067,-74.316165109165,236
-5068111.79796476,10188.0413399348,-74.7777137719095,237
-5057998.99663865,10112.8013261054,-75.2400138294324,238
-5047961.91128764,10037.0853510052,-75.7159751001745,239
-5038000.98775057,9960.92353707366,-76.1618139315397,240
-5028116.70215753,9884.28559304029,-76.6379440333694,241
-5018309.51767879,9807.18447874393,-77.1011142963544,242
-5008579.89677385,9729.62090493739,-77.5635738065466,243
-4998928.31548084,9651.58129301108,-78.0396119263023,244
-4989355.22092126,9573.09455957357,-78.4867334375158,245
-4979861.08555943,9494.13536183629,-78.9591977372766,246
-4970446.38230095,9414.70325847436,-79.4321033619344,247
-4961111.55782984,9334.824471117,-79.8787873573601,248
-4951857.08514131,9254.47268852871,-80.3517825882882,249
-4942683.426249,9173.65889231209,-80.813796216622,250
-4933591.04002583,9092.38622316997,-81.2726691421121,251
-4924580.39909898,9010.64092684817,-81.7452963218093,252
-4915651.94709698,8928.45200200006,-82.188924848102,253
-4906806.15283848,8845.79425849486,-82.6577435052022,254
-4898043.47487359,8762.67796489596,-83.1162935988978,255
-4889364.36737246,8679.10750113055,-83.5704637654126,256
-4880769.29784302,8595.06952943932,-84.0379716912284,257
-4872258.70601328,8510.59182973672,-84.4776997026056,258
-4863833.05219919,8425.65381409507,-84.9380156416446,259
-4855492.79765448,8340.25454470888,-85.3992693861946,260
-4847238.37846863,8254.41918584332,-85.8353588655591,261
-4839070.25185789,8168.12661074847,-86.2925750948489,262
-4830988.86633389,8081.38552399445,-86.7410867540166,263
-4822994.66391732,7994.20241657086,-87.1831074235961,264
-4815088.09954215,7906.56437516678,-87.6380414040759,265
-4807269.60061707,7818.49892507959,-88.0654500871897,266
-4799539.61440705,7729.98621002305,-88.5127150565386,267
-4791898.57995286,7641.0344541911,-88.9517558319494,268
-4784346.92876252,7551.65119033866,-89.3832638524473,269
-4776885.10452466,7461.82423785608,-89.8269524825737,270
-4769513.52464261,7371.57988205645,-90.2443557996303,271
-4762232.62217279,7280.90246981941,-90.6774122370407,272
-4755042.83095731,7189.79121547658,-91.1112543428317,273
-4747944.56104286,7098.26991444733,-91.52130102925,274
-4740938.23827421,7006.32276865467,-91.9471457926556,275
-4734024.2813968,6913.95687741321,-92.3658912414685,276
-4727203.09991288,6821.1814839188,-92.7753934944049,277
-4720475.11449297,6727.98541990388,-93.1960640149191,278
-4713840.72014499,6634.39434798807,-93.5910719158128,279
-4707300.32628663,6540.39385835361,-94.0004896344617,280
-4700854.33549437,6445.99079226609,-94.4030660875142,281
-4694503.14028172,6351.19521264359,-94.7955796224996,282
-4688247.14341773,6255.99686399009,-95.1983486535028,283
-4682086.72284408,6160.42057364993,-95.5762903401628,284
-4676022.26882289,6064.45402119402,-95.9665524559096,285
-4670054.16512168,5968.10370120965,-96.350319984369,286
-4664182.78472275,5871.38039893191,-96.7233022777364,287
-4658408.50973724,5774.27498551086,-97.1054134210572,288
-4652731.6987488,5676.8109884318,-97.4639970790595,289
-4647152.71911383,5578.97963497415,-97.8313534576446,290
-4641671.93777539,5480.78133843653,-98.1982965376228,291
-4636289.700393,5382.23738238961,-98.543956046924,292
-4631006.36109751,5283.33929548971,-98.8980868998915,293
-4625822.26805282,5184.09304469451,-99.2462507952005,294
-4620737.75763625,5084.51041656546,-99.5826281290501,295
-4615753.17361587,4984.58402038645,-99.926396179013,296
-4610868.8374262,4884.33618966956,-100.247830716893,297
-4606085.07752223,4783.75990396459,-100.57628570497,298
-4601402.21635092,4682.86117131636,-100.898732648231,299
-4596820.56423762,4581.65211330168,-101.209058014676,300
-4592340.43752018,4480.12671743426,-101.525395867415,301
-4587962.13159264,4378.30592753924,-101.82078989502,302
-4583685.94585723,4276.18573540822,-102.120192131028,303
-4579512.17783572,4173.7680215193,-102.417713888921,304
-4575441.10613941,4071.07169630937,-102.696325209923,305
-4571473.01285821,3968.09328119084,-102.97841511853,306
-4567608.17421706,3864.83864115085,-103.254640039988,307
-4563846.85395301,3761.32026404981,-103.518377101049,308
-4560189.31965241,3657.53430059925,-103.785963450558,309
-4556635.81961585,3553.50003656652,-104.034264032729,310
-4553186.60420704,3449.21540880762,-104.284627758898,311
-4549841.91772192,3344.68648511637,-104.52892369125,312
-4546601.99202754,3239.92569437996,-104.760790736414,313
-4543467.06128382,3134.93074372876,-104.994950651191,314
-4540437.34187525,3029.71940856148,-105.211335167289,315
-4537513.0498331,2924.29204214923,-105.427366412245,316
-4534694.39747685,2818.65235625859,-105.639685890637,317
-4531981.58114678,2712.81633006968,-105.836026188917,318
-4529374.79616265,2606.78498412762,-106.031345942058,319
-4526874.23158696,2500.56457568426,-106.220408443362,320
-4524480.06440955,2394.16717741545,-106.397398268804,321
-4522192.47143742,2287.59297213424,-106.574205281213,322
-4520011.61385321,2180.85758420639,-106.735387927853,323
-4517937.65051292,2073.96334028523,-106.894243921153,324
-4515970.73369002,1966.91682290472,-107.046517380513,325
-4514111.00407919,1859.72961082682,-107.187212077901,326
-4512358.60055233,1752.40352686401,-107.326083962806,327
-4510713.64793121,1644.95262111537,-107.450905748643,328
-4509176.26721943,1537.38071178272,-107.571909332648,329
-4507746.57253664,1429.69468279369,-107.686028989032,330
-4506424.66708788,1321.90544875897,-107.789234034717,331
-4505210.65056926,1214.01651861984,-107.888930139132,332
-4504104.61034315,1106.04022610467,-107.976292515174,333
-4503106.62841714,997.98192601651,-108.05830008816,334
-4502216.78019317,889.848223962821,-108.133702053688,335
-4501435.13018663,781.650006546639,-108.198217416182,336
-4500761.73684027,673.393346359953,-108.256660186686,337
-4500196.65117388,565.085666388273,-108.30767997168,338
-4499739.91472148,456.736452398822,-108.349213989452,339
-4499391.56279613,348.351925347932,-108.38452705089,340
-4499151.62119785,239.94159828499,-108.410327062942,341
-4499020.10861024,131.512587611564,-108.429010673426,342
-4498997.03585168,23.0727585600689,-108.439829051495,343
-4499082.40539846,-85.369546781294,-108.442305341363,344
-4499276.21179619,-193.806397736073,-108.436850954778,345
-4499578.44194266,-302.230146464892,-108.423748728819,346
-4499989.07472718,-410.632784525864,-108.402638060972,347
-4500508.08023746,-519.005510279909,-108.372725754045,348
-4501135.42209608,-627.341858621687,-108.336348341778,349
-4501871.05525104,-735.633154957555,-108.291296335869,350
-4502714.92604217,-843.870791126043,-108.237636168487,351
-4503666.97466534,-952.048623169772,-108.17783204373,352
-4504727.13062089,-1060.15595555492,-108.107332385145,353
-4505895.31900176,-1168.18838086724,-108.032425312325,354
-4507171.45542136,-1276.13641960174,-107.948038734496,355
-4508555.44638309,-1383.99096172582,-107.854542124085,356
-4510047.19383287,-1491.74744978547,-107.756488059647,357
-4511646.58732729,-1599.39349441789,-107.64604463242,358
-4513353.51401436,-1706.92668707017,-107.533192652278,359
-4515167.8512649,-1814.33725053631,-107.410563466139,360
-4517089.46545108,-1921.61418617982,-107.276935643516,361
-4519118.22143039,-2028.75597931631,-107.141793136485,362
-4521253.97373509,-2135.75230469462,-106.996325378306,363
-4523496.56686718,-2242.59313209634,-106.840827401727,364
-4525845.84366138,-2349.27679419797,-106.683662101626,365
-4528301.63181404,-2455.78815265372,-106.511358455755,366
-4530863.76016779,-2562.12835375499,-106.340201101266,367
-4533532.04667791,-2668.28651011828,-106.158156363294,368
-4536306.29871058,-2774.25203267392,-105.965522555634,369
-4539186.32393588,-2880.02522529569,-105.773192621768,370
-4542171.91320733,-2985.58927144576,-105.564046150073,371
-4545262.86073624,-3090.94752891734,-105.358257471584,372
-4548458.94955593,-3196.08881968912,-105.141290771775,373
-4551759.95147504,-3301.0019191131,-104.913099423982,374
-4555165.64070731,-3405.6892322693,-104.687313156202,375
-4558675.77302611,-3510.13231879566,-104.443086526357,376
-4562290.10964717,-3614.33662106469,-104.204302269034,377
-4566008.40101622,-3718.29136904888,-103.954747984186,378
-4569830.38353188,-3821.98251565266,-103.691146603785,379
-4573755.79953674,-3925.41600486264,-103.433489209972,380
-4577784.38026278,-4028.58072603866,-103.164721176028,381
-4581915.84454209,-4131.46427930798,-102.883553269319,382
-4586149.91725111,-4234.07270902861,-102.608429720625,383
-4590486.30215142,-4336.38490030915,-102.312191280536,384
-4594924.71220313,-4438.41005170997,-102.025151400827,385
-4599464.84901385,-4540.13681071345,-101.726759003475,386
-4604106.40113014,-4641.55211629625,-101.415305582806,387
-4608849.06547844,-4742.66434829589,-101.112231999636,388
-4613692.51630966,-4843.45083122421,-100.786482928321,389
-4618636.43913001,-4943.92282035016,-100.471989125945,390
-4623680.50889724,-5044.06976722553,-100.146946875378,391
-4628824.38427046,-5143.87537321728,-99.8056059917435,392
-4634067.73539236,-5243.35112190712,-99.4757486898452,393
-4639410.22167748,-5342.48628511373,-99.1351632066071,394
-4644851.48809901,-5441.26642153505,-98.7801364213228,395
-4650391.19198294,-5539.70388392732,-98.4374623922631,396
-4656028.96538467,-5637.77340172976,-98.0695178024471,397
-4661764.45531688,-5735.48993220925,-97.7165304794908,398
-4667597.29802661,-5832.84270973038,-97.352777521126,399
-4673527.11454628,-5929.81651967019,-96.9738099398091,400
-4679553.54074909,-6026.42620280851,-96.6096831383184,401
-4685676.18572957,-6122.64498048089,-96.2187776723877,402
-4691894.67549907,-6218.48976950068,-95.8447890197858,403
-4698208.62637698,-6313.95087790862,-95.461108407937,404
-4704617.63603671,-6409.00965972804,-95.0587818194181,405
-4711121.31905021,-6503.68301350623,-94.6733537781984,406
-4717719.28028214,-6597.96123192552,-94.2782184192911,407
-4724411.10778918,-6691.8275070386,-93.866275113076,408
-4731196.4085934,-6785.3008042248,-93.4732971861959,409
-4738074.7604299,-6878.3518364951,-93.0510322703049,410
-4745045.7614402,-6971.00101030525,-92.6491738101467,411
-4752109.00019323,-7063.23875302915,-92.2377427238971,412
-4759264.04754862,-7155.04735538922,-91.8086023600772,413
-4766510.4958759,-7246.44832728431,-91.4009718950838,414
-4773847.90675364,-7337.41087773163,-90.9625504473224,415
-4781275.8641374,-7427.95738376677,-90.5465060351416,416
-4788793.94299751,-7518.07886011153,-90.1214763447642,417
-4796401.69954996,-7607.75655244291,-89.6776923313737,418
-4804098.71405871,-7697.01450875029,-89.2579563073814,419
-4811884.53456495,-7785.82050624117,-88.8059974908829,420
-4819758.73319714,-7874.19863219094,-88.3781259497628,421
-4827720.87437421,-7962.14117707405,-87.9425448831171,422
-4835770.50037055,-8049.6259963382,-87.4848192641512,423
-4843907.17727666,-8136.67690611258,-87.0509097743779,424
-4852130.46367563,-8223.28639896866,-86.6094928560778,425
-4860439.89749269,-8309.4338170588,-86.1474180901423,426
-4868835.04477758,-8395.14728488959,-85.7134678307921,427
-4877315.43699023,-8480.39221265353,-85.2449277639389,428
-4885880.63265679,-8565.19566655252,-84.8034538989887,429
-4894530.18312873,-8649.55047194287,-84.3548053903505,430
-4903263.6180284,-8733.43489966914,-83.8844277262688,431
-4912080.49753188,-8816.87950348109,-83.4446038119495,432
-4920980.34586291,-8899.84833103418,-82.9688275530934,433
-4929962.71578592,-8982.36992300302,-82.5215919688344,434
-4939027.15419837,-9064.43841245584,-82.068489452824,435
-4948173.18312515,-9146.02892677672,-81.5905143208802,436
-4957400.35277565,-9227.16965049971,-81.1407237229869,437
-4966708.20783265,-9307.85505700018,-80.6854065004736,438
-4976096.26916351,-9388.06133086048,-80.2062738602981,439
-4985564.0920572,-9467.82289369218,-79.7615628316998,440
-4995111.19362741,-9547.10157021042,-79.2786765182391,441
-5004737.12202473,-9625.92839731835,-78.8268271079287,442
-5014441.42034399,-9704.29831925873,-78.3699219403788,443
-5024223.60667215,-9782.18632815592,-77.8880088971928,444
-5034083.23579268,-9859.62912052963,-77.4427923737094,445
-5044019.82304036,-9936.58724768925,-76.9581271596253,446
-5054032.91598889,-10013.0929485289,-76.5057008396834,447
-5064122.05843477,-10089.1424458753,-76.0494973463938,448
-5074286.76641536,-10164.7079805881,-75.5655347127467,449
-5084526.58788943,-10239.8214740725,-75.1134934844449,450
-5094841.06748656,-10314.4795971345,-74.6581230619922,451
-5105229.72260605,-10388.6551194889,-74.1755223544315,452
-5115692.11090282,-10462.388296769,-73.7331772800535,453
-5126227.74854682,-10535.6376440022,-73.2493472332135,454
-5136836.18590462,-10608.4373578001,-72.7997137978673,455
-5147516.97064375,-10680.7847391255,-72.3473813254386,456
-5158269.62189976,-10752.6512560155,-71.8665168900043,457
-5169093.70114396,-10824.0792441946,-71.427988179028,458
-5179988.72717745,-10895.0260334937,-70.9467892991379,459
-5190954.25399262,-10965.526815163,-70.5007816692814,460
-5201989.83383515,-11035.5798425311,-70.0530273681507,461
-5213094.98902525,-11105.1551901046,-69.5753475734964,462
-5224269.28621311,-11174.2971878611,-69.1419977564365,463
-5235512.24826784,-11242.9620547239,-68.6648668628186,464
-5246823.43406412,-11311.1857962785,-68.2237415546551,465
-5258202.40187863,-11378.9678145098,-67.782018231228,466
-5269648.67807634,-11446.2761977129,-67.3083832031116,467
-5281161.82496932,-11513.1468929797,-66.8706952668726,468
-5292741.40483968,-11579.5798703581,-66.4329773783684,469
-5304386.94774274,-11645.5429030629,-65.963032704778,470
-5316098.03107208,-11711.0833293395,-65.5404262766242,471
-5327874.18675322,-11776.1556811426,-65.0723518030718,472
-5339714.98388465,-11840.7971314266,-64.6414502840489,473
-5351619.99241332,-11905.0085286759,-64.2113972492516,474
-5363588.74866485,-11968.7562515251,-63.7477228492498,475
-5375620.83803355,-12032.0893687,-63.333117174916,476
-5387715.79949185,-12094.9614582993,-62.8720895992592,477
-5399873.20972404,-12157.4102321928,-62.4487738935277,478
-5412092.6472779,-12219.437553863,-62.0273216702044,479
-5424373.65576934,-12281.0084914323,-61.5709375692531,480
-5436715.81682511,-12342.1610557716,-61.1525643393397,481
-5449118.7145589,-12402.8977337917,-60.7366780200973,482
-5461581.89719505,-12463.1826361539,-60.2849023621529,483
-5474104.96457536,-12523.0673803072,-59.884744153358,484
-5486687.46875474,-12582.504179378,-59.4367990707979,485
-5499329.00009408,-12641.5313393436,-59.0271599655971,486
-5512029.15252997,-12700.1524358867,-58.6210965430364,487
-5524787.48268689,-12758.3301569251,-58.1777210384607,488
-5537603.60026118,-12816.1175742876,-57.7874173624441,489
-5550477.0664027,-12873.4661415191,-57.3485672315583,490
-5563407.48083104,-12930.414428344,-56.9482868248597,491
-5576394.44772077,-12986.9668897241,-56.552461380139,492
-5589437.53334848,-13043.0856277104,-56.1187379863113,493
-5602536.34339015,-13098.810041666,-55.7244139555842,494
-5615690.48860433,-13154.145214187,-55.3351725209504,495
-5628899.54027325,-13209.051668915,-54.906454727985,496
-5642163.12481939,-13263.5845461423,-54.5328772272915,497
-5655480.8191152,-13317.6942958059,-54.1097496636212,498
-5668852.23864704,-13371.4195318418,-53.7252360358834,499
-5682277.00533028,-13424.7666832414,-53.3471513995901,500
