phi_LOS,f_D,f_D_dot,time
-5376165.95332695,18292.5225622086,-24.0167124681175,88
-5357897.68968787,18268.2636390757,-24.2589231329039,89
-5339653.98379898,18243.7058888962,-24.5577501794323,90
-5321435.08490536,18218.8988936134,-24.806995282881,91
-5303241.29799292,18193.7869124422,-25.1119811711833,92
-5285072.87952334,18168.418469578,-25.3684428641573,93
-5266930.14081183,18142.7387115126,-25.6797580653802,94
-5248813.34572265,18116.7950891806,-25.9436223320663,95
-5230722.81207728,18090.5336453747,-26.2614438058808,96
-5212658.81133093,18064.000746347,-26.5328990276903,97
-5194621.66799307,18037.1433378607,-26.8574084863067,98
-5176611.66130317,18010.0066899005,-27.1366479601711,99
-5158629.12264326,17982.5386599088,-27.4680299917236,100
-5140674.33923553,17954.783407731,-27.7552521778271,101
-5122747.64952446,17926.6897110697,-28.0936966612935,102
-5104849.34891574,17898.3006087141,-28.3891023555771,103
-5086979.78311147,17869.5658042692,-28.7348044449463,104
-5069139.2559067,17840.527204778,-29.0385994911194,105
-5051328.12045916,17811.1354475413,-29.3917572367936,106
-5033546.68916368,17781.4312954703,-29.7041520709172,107
-5015795.3228372,17751.3663264802,-30.064968990162,108
-4998074.34268712,17720.9801500812,-30.3861763989553,109
-4980384.11739818,17690.2252889453,-30.7548611359671,110
-4962724.9772094,17659.1401887788,-31.0851001664996,111
-4945097.29887861,17627.6783307875,-31.4618579912931,112
-4927501.42192163,17595.8769569788,-31.8013738086447,113
-4909937.73130244,17563.6906191912,-32.186337787658,114
-4892406.57634948,17531.1549529666,-32.5356662245467,115
-4874908.3492901,17498.2270593755,-32.9278935911134,116
-4857443.41385149,17464.9354386106,-33.2916207648814,117
-4840012.14769756,17431.2661539316,-33.6692846789956,118
-4822614.96908058,17397.1786169792,-34.0875369524583,119
-4805252.23907287,17362.7300077043,-34.448609274812,120
-4787924.37680872,17327.8622641591,-34.8677435452119,121
-4770631.76536931,17292.6114394078,-35.2508247513324,122
-4753374.83017992,17256.9351893887,-35.6762500191107,123
-4736153.96567629,17220.8645036314,-36.0706857573241,124
-4718969.60662277,17184.3590535205,-36.5054501108825,125
-4701822.15829369,17147.4483290752,-36.9107244452462,126
-4684712.06523971,17110.093053977,-37.3552750982344,127
-4667639.74376514,17072.3214745792,-37.7715793978423,128
-4650605.64846594,17034.0952991918,-38.22617538739,129
-4633610.20692198,16995.4415439684,-38.6537552233785,130
-4616653.88402328,16956.3228986925,-39.118645275943,131
-4599737.11887512,16916.76514816,-39.5577505324036,132
-4582860.38691276,16876.7319623632,-40.0331857968122,133
-4566024.13901976,16836.247893,-40.4840693632141,134
-4549228.8614279,16795.2775918627,-40.9703011373058,135
-4532475.01705412,16753.8443737784,-41.4332180842757,136
-4515763.10318037,16711.9138737451,-41.9305000333115,137
-4499093.59501164,16669.5081687318,-42.4057050133124,138
-4482467.00113627,16626.5938753681,-42.9142933636904,139
-4465883.80930211,16583.1918341611,-43.4020412070677,140
-4449344.53965954,16539.2696425766,-43.9221915844828,141
-4432849.69275594,16494.8469035923,-44.4227389842272,142
-4416399.80055885,16449.8921970958,-44.9547064965591,143
-4399995.37666978,16404.4238890689,-45.4683080269024,144
-4383636.96513044,16358.4115393376,-46.0123497312889,145
-4367325.09284892,16311.8722815188,-46.539257818833,146
-4351060.31619529,16264.7766536325,-47.0956278862432,147
-4334843.17563665,16217.1405586405,-47.636094992049,148
-4318674.24012391,16168.9355127355,-48.2050459049642,149
-4302554.06393121,16120.176192699,-48.7593200365081,150
-4286483.22884095,16070.8350902619,-49.3411024371162,151
-4270462.30317893,16020.9256620221,-49.9094282398,152
-4254491.88180541,15970.4213735163,-50.5042885057628,153
-4238572.54733856,15919.3344668495,-51.0869066668674,154
-4222704.90795864,15867.6393799204,-51.6950869290158,155
-4206889.56081029,15815.3471483542,-52.2922315662727,156
-4191127.1276305,15762.4331797874,-52.9139685668051,157
-4175418.2203182,15708.9073123061,-53.5258674812503,158
-4159763.4743975,15654.7459206996,-54.1613916065544,159
-4144163.51674128,15599.9576562173,-54.7882644822821,160
-4128618.9968826,15544.5198586751,-55.4377975421958,161
-4113130.55687964,15488.4400029676,-56.0798557074741,162
-4097698.86048722,15431.6963924197,-56.7436105478555,163
-4082324.56514852,15374.2953386991,-57.4010537206195,164
-4067008.34904326,15316.2161052614,-58.0792334377766,165
-4051750.88518806,15257.4638552004,-58.7522500609048,166
-4036552.86637732,15198.0188107379,-59.4450444625691,167
-4021414.98137588,15137.8850014345,-60.1338093033992,168
-4006337.93776988,15077.0436060047,-60.8413954298012,169
-3991322.44023144,15015.4975384385,-61.5460675661452,170
-3976369.21130069,14953.2289307462,-62.2686076923274,171
-3961478.97169938,14890.2396013192,-62.989329427015,172
-3946652.45906487,14826.5126345055,-63.7269668136723,173
-3931890.41029312,14762.0487717506,-64.4638627548702,174
-3917193.57824411,14696.8320490122,-65.2167227384634,175
-3902562.71608993,14630.8621541751,-65.9698948371224,176
-3887998.592018,14564.1240719329,-66.7380822421983,177
-3873501.97555608,14496.6164619173,-67.5076100155711,178
-3859073.65029964,14428.3252564445,-68.2912054727785,179
-3844714.40218715,14359.2481124862,-69.0771439583041,180
-3830425.03027694,14289.371910213,-69.8762022731826,181
-3816206.33694536,14218.6933315806,-70.6785786324181,182
-3802059.13674119,14147.2002041694,-71.4931274112314,183
-3787984.24847568,14074.8882655106,-72.3119386588223,184
-3773982.50218487,14001.7462908062,-73.1419747043401,185
-3760054.73307908,13927.7691057944,-73.9771850118414,186
-3746201.78664623,13852.9464328438,-74.8226729505695,187
-3732424.51442509,13777.2722211448,-75.6742116990499,188
-3718723.77728306,13700.7371420301,-76.5350791146047,189
-3705100.44297899,13623.3343040729,-77.4028379572555,190
-3691555.38764907,13545.0553299151,-78.2789741577581,191
-3678089.49512354,13465.8925255314,-79.1628043837845,192
-3664703.65665586,13385.8384676748,-80.054057856556,193
-3651398.7719534,13304.8847024608,-80.9537652139552,194
-3638175.74719147,13223.0247619334,-81.8599405274726,195
-3625035.4977147,13140.2494767704,-82.775285162963,196
-3611978.94437629,13056.5533384094,-83.6961383610032,197
-3599007.01786916,12971.9265071275,-84.6268312819302,198
-3586120.6534296,12886.3644395582,-85.5620675692335,199
-3573320.79675626,12799.8566733426,-86.5077662155963,200
-3560608.39712173,12712.3996345359,-87.4570388067514,201
-3547984.41483026,12623.9822914652,-88.4173430707306,202
-3535449.81278674,12534.6020435174,-89.3802479477599,203
-3523005.56544427,12444.2473424771,-90.3547010403126,204
-3510652.64887423,12352.9165700381,-91.3307724390179,205
-3498392.05115823,12260.5977160018,-92.3188540362753,206
-3486224.76100701,12167.2901512133,-93.307564788498,207
-3474151.77954465,12072.9814623632,-94.3086888501421,208
-3462174.10752876,11977.6720158886,-95.3094464745373,209
-3450292.75847058,11881.3490581797,-96.322957708966,210
-3438508.744511,11784.0139595806,-97.3350985990837,211
-3426823.09082356,11685.6536874454,-98.3602721351199,212
-3415236.82019846,11586.2706250963,-99.3830623491667,213
-3403750.96867066,11485.8515278022,-100.4190972941,214
-3392366.56886983,11384.399800824,-101.451726978179,215
-3381084.66681656,11281.9020532775,-102.497747546528,216
-3369906.30409278,11178.3627237724,-103.53932950506,217
-3358832.53574753,11073.7683452526,-104.594378519803,218
-3347864.41135039,10968.1243971391,-105.643948113546,219
