phi_LOS,f_D,f_D_dot,time
-3268999.25339824,8823.29295765981,-130.119450577069,254
-3260307.1546644,8692.0987338433,-131.194223816507,255
-3251747.30728205,8559.84738234384,-132.251351499464,256
-3243320.77647374,8426.53080831561,-133.316574028227,257
-3235028.60872347,8292.16775026405,-134.36305805156,258
-3226871.85767917,8156.75104430318,-135.416705960874,259
-3218851.55716567,8020.30051350221,-136.450530800968,260
-3210968.74717029,7882.80999538302,-137.490518119186,261
-3203224.44678166,7744.30038862955,-138.509606753476,262
-3195619.68018291,7604.76659874525,-139.533789884299,263
-3188155.44960017,7464.23058274202,-140.536016003229,264
-3180832.76122171,7322.6883784635,-141.542204278521,265
-3173652.59823791,7180.1629837933,-142.5253946702,266
-3166615.94661,7036.65162791125,-143.511355882045,267
-3159723.76828227,6892.17832772899,-144.473300182261,268
-3152977.02672883,6746.74155343883,-145.436774290167,269
-3146376.66041088,6600.36631794972,-146.375235489104,270
-3139923.60802392,6453.05238696188,-147.313930987846,271
-3133618.78229504,6304.82572887931,-148.226658082567,272
-3127463.09484446,6155.68745058402,-149.138278295286,273
-3121457.43040392,6005.66444053873,-150.02301004529,274
-3115602.67121496,5854.75918896217,-150.905251576565,275
-3109899.67175732,5702.99945763638,-151.759731325787,276
-3104349.28260501,5550.38915230753,-152.610305328853,277
-3098952.32574525,5396.95685976045,-153.432292547077,278
-3093709.61781443,5242.7079308196,-154.248928940855,279
-3088621.94609422,5087.67172021652,-155.036210603081,280
-3083690.09104927,4931.85504494701,-155.816675269511,281
-3078914.80308281,4775.28796646371,-156.567078483291,282
-3074296.82430151,4617.97878129641,-157.309185167309,283
-3069836.86611032,4459.95819118712,-158.020590109285,284
-3065535.63013788,4301.23597244313,-158.722218743991,285
-3061393.78670062,4141.84343725629,-159.392535186838,286
-3057411.99504048,3981.79166014586,-160.051777110435,287
-3053590.88188077,3821.11315971147,-160.678500434384,288
-3049931.06415449,3659.81772627495,-161.29543343652,289
-3046433.12237499,3497.94177950406,-161.875946770888,290
-3043097.62127407,3335.50110091781,-162.440678586252,291
-3039925.10409029,3172.51718377648,-162.983917141333,292
-3036916.08291149,3009.02117879828,-163.496004978195,293
-3034071.05302128,2845.02989021363,-163.991288584657,294
-3031390.4771203,2680.57590097701,-164.453989236616,295
-3028874.80003219,2515.67708811583,-164.898812861182,296
-3026524.4338614,2350.36617078306,-165.310917332768,297
-3024339.77147313,2184.66238827538,-165.703782507684,298
-3022321.17308206,2018.59839106444,-166.063997210935,299
-3020468.97831672,1852.1947653438,-166.403625720646,300
-3018783.49434271,1685.48397401255,-166.71079133125,301
-3017265.00643614,1518.48790656915,-166.996067443397,302
-3015913.76771703,1351.23871910572,-167.249187463429,303
-3014730.00816573,1183.75955129974,-167.479167805985,304
-3013713.92603222,1016.08213351201,-167.677417787723,305
-3012865.69522973,848.230802486651,-167.851331025362,306
-3012185.45849317,680.236736568622,-167.994065918028,307
-3011673.33307894,512.125414223876,-168.111322344746,308
-3011329.40574466,343.927334283479,-168.198079940397,309
-3011153.73669082,175.669053840451,-168.258280443028,310
-3011146.35641795,7.38027286436409,-168.288780976087,311
-3011307.26785751,-160.911439555697,-168.291712420061,312
-3011636.44516749,-329.177309975494,-168.265870419797,313
-3012133.8339875,-497.388820010237,-168.211510034744,314
-3012799.35223531,-665.51824781578,-168.129427805543,315
-3013632.88842774,-833.536192425527,-168.017944609746,316
-3014634.30453369,-1001.4161059577,-167.879913532175,317
-3015803.43230447,-1169.12777077872,-167.711664821021,318
-3017140.07823992,-1336.64593544928,-167.518164670561,319
-3018644.01787097,-1503.93963104533,-167.293695596047,320
-3020315.00288785,-1670.98501688056,-167.045385835227,321
-3022152.75332861,-1837.75044076517,-166.765423884615,322
-3024156.96691465,-2004.21358603332,-166.46314526815,323
-3026327.30909462,-2170.34217997035,-166.128593937028,324
-3028663.42463176,-2336.11553714192,-165.773357171565,325
-3031164.92545907,-2501.50082731294,-165.38529017102,326
-3033831.40455678,-2666.47909770533,-164.978270392399,327
-3036662.42157886,-2831.01702207979,-164.537924374454,328
-3039657.51905225,-2995.0974733918,-164.080451312009,329
-3042816.20573635,-3158.68668410555,-163.589210713748,330
-3046137.97518592,-3321.76944956835,-163.082765462808,331
-3049622.28678919,-3484.31160327187,-162.542153703514,332
-3053268.58676764,-3646.29997844761,-161.988375175744,333
-3057076.28668902,-3807.69992137887,-161.399942931253,334
-3061044.78757372,-3968.50088469638,-160.80096331751,335
-3065173.45347159,-4128.66589786904,-160.165013172664,336
-3069461.64059794,-4288.18712635757,-159.521228488535,337
-3073908.67899151,-4447.03839357011,-158.851267212536,338
-3078513.86999561,-4605.19100409141,-158.152610521298,339
-3083276.50815483,-4762.63815922569,-157.447155134287,340
-3088195.85294765,-4919.34479281539,-156.706633589696,341
-3093271.16038022,-5075.30743257049,-155.962639755104,342
-3098501.65093593,-5230.49055571062,-155.18312314013,343
-3103886.54401501,-5384.89307907736,-154.402523366734,344
-3109425.02331843,-5538.47930342332,-153.586224345956,345
-3115116.27381848,-5691.25050005317,-152.771196629852,346
-3120959.44464683,-5843.17082834803,-151.920328294858,347
-3126953.68857642,-5994.24392958637,-151.073101238348,348
-3133098.12241652,-6144.43384010345,-150.189910517074,349
-3139391.86900061,-6293.74658408621,-149.312743982766,350
-3145834.01508204,-6442.14608142944,-148.399497343227,351
-3152423.65583128,-6589.64074924588,-147.494667816442,352
-3159159.85022634,-6736.19439506158,-146.5536458157,353
-3166041.66805334,-6881.81782699237,-145.623431930784,354
-3173068.14279718,-7026.47474384215,-144.656916849781,355
-3180238.32113217,-7170.17833499704,-143.703591154888,356
-3187551.21331575,-7312.89218357299,-142.71384857595,357
-3195005.84516808,-7454.63185233716,-141.739668764174,358
-3202601.20596967,-7595.36080158828,-140.728949251119,359
-3210336.30291231,-7735.09694264224,-139.73614105396,360
-3218210.10651511,-7873.80360279651,-138.706660154276,361
-3226221.60753444,-8011.50101932837,-137.697416531853,362
-3234369.75990667,-8148.15237222938,-136.651352901012,363
-3242653.54010022,-8283.78019355517,-135.62782132579,364
-3251071.88759788,-8418.34749765927,-134.567304104101,365
-3259623.76667411,-8551.87907622801,-133.531578568742,366
-3268308.1044341,-8684.33775998699,-132.458683758974,367
-3277123.8549941,-8815.75056000473,-131.412800017744,368
-3286069.93509965,-8946.080105545,-130.329545540269,369
-3295145.29067478,-9075.35557513405,-129.275469589047,370
-3304348.83005547,-9203.53938068915,-128.183805555105,371
-3313679.49287599,-9330.66282051569,-127.123439826537,372
-3323136.18093857,-9456.68806257984,-126.025242064148,373
-3332717.82941381,-9581.64847523859,-124.960412658751,374
-3342423.33537316,-9705.50595935341,-123.857484114822,375
-3352251.6312723,-9828.29589913646,-122.789939783048,376
-3362201.61117549,-9949.9799031904,-121.684004053939,377
-3372272.20649097,-10070.5953154871,-120.615412296727,378
-3382462.30992009,-10190.103429113,-119.508113625925,379
-3392770.85340927,-10308.54348918,-118.440060066991,380
-3403196.7298511,-10425.8764418364,-117.332952656318,381
-3413738.8732552,-10542.1434040954,-116.266962259077,382
-3424396.17809813,-10657.3048429321,-115.161438836716,383
-3435167.58217225,-10771.4040741171,-114.099231184926,384
-3446051.9818395,-10884.399667256,-112.99559313897,385
-3457048.31090602,-10996.3290665196,-111.929399263579,386
-3468155.50168589,-11107.1907798718,-110.861713352147,387
-3479372.45984131,-11216.9581554164,-109.767375544645,388
-3490698.13681359,-11325.6769722793,-108.718816862907,389
-3502131.44353514,-11433.3067215458,-107.629749266431,390
-3513671.33942062,-11539.8958854829,-106.58916393714,391
-3525316.74262853,-11645.4032079116,-105.507322428748,392
