RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.0877503273058379,3.33333333333333
0.087082804345422,4.16666666666667
0.0822403989121513,5
0.0815377411792655,5.83333333333333
0.0809429515442932,6.66666666666667
0.0809981979715615,7.5
0.0825007012897123,8.33333333333333
0.0822014254478002,9.16666666666667
0.0835143852352929,10
0.0802829630916609,10.8333333333333
0.0851817260425896,11.6666666666667
0.0813729833992298,12.5
0.0828017114456787,13.3333333333333
0.083113564566254,14.1666666666667
0.0809397364067258,15
0.0815549315885203,15.8333333333333
0.0817032404414545,16.6666666666667
0.0830965044540514,17.5
0.0822482051255318,18.3333333333333
0.0823709366731867,19.1666666666667
0.0796258357422301,20
0.0815208901266711,20.8333333333333
0.0819522200492654,21.6666666666667
0.0818837729343186,22.5
0.0857077794923305,23.3333333333333
0.083332708977689,24.1666666666667
0.0845073444708015,25
0.0851979732798747,25.8333333333333
0.0830667077656566,26.6666666666667
0.0825745787140416,27.5
0.0811974095000606,28.3333333333333
0.0831713927892224,29.1666666666667
0.082289470461727,30
0.0852552542272946,30.8333333333333
0.0820260971699252,31.6666666666667
0.0840190039071444,32.5
0.0835490887373592,33.3333333333333
0.0824841529393464,34.1666666666667
0.0841711670130231,35
0.0830178482053548,35.8333333333333
0.0808856573768406,36.6666666666667
0.0855590878962077,37.5
0.0821299421358885,38.3333333333333
0.0862739730361538,39.1666666666667
0.0871759488768334,40
0.0841328565515631,40.8333333333333
0.0841699058497162,41.6666666666667
0.0843792616050257,42.5
0.0862906208788351,43.3333333333333
0.0817769962907977,44.1666666666667
0.0827711669168145,45
0.0853655061293391,45.8333333333333
0.0864402643484422,46.6666666666667
0.082583546875515,47.5
0.0886884510943383,48.3333333333333
0.082513104413704,49.1666666666667
0.0835398257117671,50
0.0853579316222041,50.8333333333333
0.0840459099569351,51.6666666666667
0.0845721285364101,52.5
0.0851117728581934,53.3333333333333
0.0863322131832478,54.1666666666667
0.0835640707382115,55
0.0825925786161968,55.8333333333333
