RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.0983021322041785,3.33333333333333
0.0887673234564442,4.16666666666667
0.0918036461016072,5
0.0900254606848895,5.83333333333333
0.0915686095528986,6.66666666666667
0.0922811560951215,7.5
0.0904013536554177,8.33333333333333
0.0909384921537316,9.16666666666667
0.0921035435274257,10
0.0904891063444153,10.8333333333333
0.0926543146460516,11.6666666666667
0.0915660316153224,12.5
0.0917422799275993,13.3333333333333
0.0918644521790822,14.1666666666667
0.0927969936520355,15
0.092570837033754,15.8333333333333
0.0908752308055524,16.6666666666667
0.091210039722597,17.5
0.0927383752558336,18.3333333333333
0.094710622670156,19.1666666666667
0.0907235073520214,20
0.0940937566202499,20.8333333333333
0.0943081441451534,21.6666666666667
0.0921126057863059,22.5
0.0926350755494513,23.3333333333333
0.0947721142519713,24.1666666666667
0.0915830398974748,25
0.0940240824017956,25.8333333333333
0.0924749180318701,26.6666666666667
0.0941495265774591,27.5
0.0921917537955619,28.3333333333333
0.0956463876081452,29.1666666666667
0.0941431405045419,30
0.0910279042713558,30.8333333333333
0.0958062493087322,31.6666666666667
0.0936793845938338,32.5
0.0953354656177993,33.3333333333333
0.0951900104812858,34.1666666666667
0.0923041371639702,35
0.0942808434749367,35.8333333333333
0.0946468229224362,36.6666666666667
0.0932221660386349,37.5
0.0958436147599879,38.3333333333333
0.0955267308888012,39.1666666666667
0.093460029095901,40
0.0961583575371415,40.8333333333333
0.0937054341907038,41.6666666666667
0.0951460770425323,42.5
0.0947817094227034,43.3333333333333
0.0953845225788112,44.1666666666667
0.0937306451848728,45
0.0960881983549066,45.8333333333333
0.0965427058181702,46.6666666666667
0.0964316466400366,47.5
0.0976765975572773,48.3333333333333
0.0970406419342704,49.1666666666667
0.0956747658400485,50
0.0977436308695824,50.8333333333333
0.0952027314940844,51.6666666666667
0.0947170831481634,52.5
0.0972145397929485,53.3333333333333
0.0943222018441356,54.1666666666667
0.0989387672732878,55
0.0969763111489914,55.8333333333333
