RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.084589671458232,3.33333333333333
0.0856480639950674,4.16666666666667
0.0784597659170547,5
0.0820174071860447,5.83333333333333
0.0776099769408672,6.66666666666667
0.0850300158035999,7.5
0.0802030921337517,8.33333333333333
0.0818352584539723,9.16666666666667
0.0808820607753997,10
0.0798871579110968,10.8333333333333
0.0809369656487602,11.6666666666667
0.0803550182342744,12.5
0.0818870581511549,13.3333333333333
0.0806521773761331,14.1666666666667
0.0819028895575986,15
0.084243528792913,15.8333333333333
0.0796603539807964,16.6666666666667
0.0849185272983674,17.5
0.0816103607994576,18.3333333333333
0.0833621249559868,19.1666666666667
0.0815378374879609,20
0.0812699528283326,20.8333333333333
0.0825719244543783,21.6666666666667
0.0824136246345545,22.5
0.0790733492260518,23.3333333333333
0.0830636705992788,24.1666666666667
0.0814105525658281,25
0.0791224284054251,25.8333333333333
0.0819557515712203,26.6666666666667
0.0820089960024625,27.5
0.0827820308020881,28.3333333333333
0.0834599227924731,29.1666666666667
0.0797544096003748,30
0.082398911868422,30.8333333333333
0.082552281254514,31.6666666666667
0.0808663370490832,32.5
0.083204110330786,33.3333333333333
0.0826102291890139,34.1666666666667
0.081028361990703,35
0.0824054506252691,35.8333333333333
0.0843074619331938,36.6666666666667
0.0843739627203805,37.5
0.0819063488075407,38.3333333333333
0.0840126972422052,39.1666666666667
0.0839743615975062,40
0.0829871105834721,40.8333333333333
0.0835946876039348,41.6666666666667
0.0855782392540224,42.5
0.0805630168375434,43.3333333333333
0.0810962345436734,44.1666666666667
0.0832402758219657,45
0.0823893976029132,45.8333333333333
0.0836701387677653,46.6666666666667
0.0844365780886837,47.5
0.0838593625989711,48.3333333333333
0.0837945813024158,49.1666666666667
0.0825078150445095,50
0.0827404845151641,50.8333333333333
0.0848413492130907,51.6666666666667
0.0847789221940963,52.5
0.0855555484234451,53.3333333333333
0.0860885749017325,54.1666666666667
0.080636494935069,55
0.0866485169531971,55.8333333333333
