azimuth,zenith
141.615614289568,84.8033790934746
141.506151373253,84.7357167741718
141.396074237935,84.6679045273123
141.28537804351,84.5999419455471
141.174057908633,84.5318286299355
141.062108910489,84.463564190223
140.949526084473,84.3951482451771
140.836304423986,84.3265804228847
140.722438880113,84.2578603611029
140.607924361414,84.1889877075666
140.492755733617,84.1199621203602
140.376927819417,84.0507832682376
140.260435398187,83.9814508310064
140.143273205732,83.9119644998875
140.025435934068,83.8423239778806
139.906918231162,83.7725289801632
139.787714700715,83.7025792344749
139.667819901907,83.6324744815227
139.547228349201,83.562214475391
139.425934512089,83.4917989839646
139.30393281491,83.4212277893566
139.181217636612,83.3505006883522
139.057783310569,83.279617492851
138.933624124363,83.2085780303361
138.808734319615,83.1373821443394
138.683108091784,83.066029694919
138.55673959,82.9945205591567
138.429622916877,82.9228546316563
138.301752128379,82.8510318250559
138.173121233641,82.7790520705554
138.043724194841,82.7069153184437
137.913554927048,82.634621538655
137.782607298119,82.5621707213198
137.650875128554,82.489562877339
137.518352191417,82.4167980389618
137.385032212215,82.3438762603854
137.25090886884,82.2707976183572
137.115975791472,82.197562212798
136.980226562531,82.1241701674291
136.84365471664,82.0506216304157
136.706253740554,81.9769167750429
136.568017073187,81.9030558003553
136.428938105557,81.8290389318772
136.28901018084,81.7548664222768
136.148226594347,81.6805385521127
136.006580593615,81.6060556305274
135.864065378399,81.5314179960174
135.720674100814,81.4566260171608
135.576399865362,81.3816800934157
135.431235729093,81.3065806558755
135.285174701699,81.2313281680882
135.138209745669,81.1559231268649
134.990333776469,81.0803660631036
134.841539662718,81.0046575426465
134.691820226407,80.928798167124
134.541168243131,80.8527885748414
134.389576442342,80.7766294416708
134.23703750764,80.7003214819499
134.083544077067,80.6238654494172
133.929088743458,80.5472621381392
133.773664054777,80.4705123834768
133.61726251453,80.3936170630498
133.459876582155,80.3165770977328
133.30149867349,80.2393934526499
133.142121161228,80.1620671382089
132.981736375448,80.0845992111292
132.820336604124,80.0069907755039
132.657914093727,79.9292429838673
132.494461049808,79.8513570382844
132.329969637669,79.7733341914533
132.164431982999,79.6951757478441
131.997840172639,79.6168830648054
131.830186255286,79.5384575537582
131.661462242352,79.459900681334
131.491660108722,79.3812139705936
131.320771793709,79.3023990022019
131.148789201903,79.2234574156853
130.9757042042,79.1443909106389
130.80150863877,79.0652012480013
