phi_LOS,f_D,f_D_dot,time
-6201598.53685311,-989.451371786185,-79.9501884961501,169
-6202667.90311079,-1069.36625767592,-79.9148858897388,170
-6203817.14477372,-1149.24166293163,-79.8754052557051,171
-6205046.22255929,-1229.07778557204,-79.8361226404086,172
-6206355.09060906,-1308.86804976966,-79.7902641976252,173
-6207743.70113001,-1388.61052095145,-79.7424711817876,174
-6209212.00314562,-1468.30201561004,-79.6914946585894,175
-6210759.94258258,-1547.93943695724,-79.6374213472009,176
-6212387.46224023,-1627.51965765283,-79.580220695585,177
-6214094.50009588,-1707.03785564937,-79.5181979965419,178
-6215880.99616797,-1786.49607208837,-79.4582164390013,179
-6217746.88237482,-1865.88620684575,-79.3901347573847,180
-6219692.08918758,-1945.20681276079,-79.3206059150398,181
-6221716.54406905,-2024.45488146786,-79.2480687070638,182
-6223820.17140763,-2103.62733858451,-79.172457116656,183
-6226002.89270215,-2182.72129451577,-79.0939559312537,184
-6228264.62391454,-2261.73121239711,-79.0099178813398,185
-6230605.28491879,-2340.66100424435,-78.9297918472439,186
-6233024.78615349,-2419.50123469997,-78.8402304556221,187
-6235523.03694467,-2498.2507911846,-78.7495564846322,188
-6238099.94389542,-2576.90695075039,-78.656159565784,189
-6240755.41055733,-2655.46666190587,-78.5597111554816,190
-6243489.33789903,-2733.92734170239,-78.4606797965243,191
-6246301.62060618,-2812.28270715475,-78.3553654523566,192
-6249192.1591199,-2890.53851371258,-78.2558065578341,193
-6252160.84335085,-2968.68423095066,-78.145717238076,194
-6255207.56223632,-3046.71888546739,-78.0346545167267,195
-6258332.20241043,-3124.64017411694,-77.9212886495516,196
-6261534.64745913,-3202.44504869822,-77.8048745812848,197
-6264814.77876093,-3280.13130180165,-77.6862531034276,198
-6268172.47066322,-3357.69190229196,-77.5606004903093,199
-6271607.60501796,-3435.13435473107,-77.442452439107,200
-6275120.05234716,-3512.44732920732,-77.3129744762555,201
-6278709.68211721,-3589.62977004331,-77.1824408359826,202
-6282376.36204087,-3666.67992366292,-77.0501536196098,203
-6286119.95677591,-3743.59473503754,-76.9148113746196,204
-6289940.32919096,-3820.37241505645,-76.7776800189167,205
-6293837.33440831,-3897.00521734916,-76.6328022927046,206
-6297810.83666183,-3973.50225351751,-76.4970361683518,207
-6301860.68838114,-4049.85171931423,-76.349465796724,208
-6305986.74062283,-4126.05224168673,-76.2005223724991,209
-6310188.84336301,-4202.1027401844,-76.0504984976724,210
-6314466.84350862,-4278.00014560018,-75.8974054157734,211
-6318820.58662374,-4353.74311512802,-75.7429695278406,212
-6323249.90987076,-4429.32324701827,-75.5801318902522,213
-6327754.66093816,-4504.75106739625,-75.4278203779832,214
-6332334.67559593,-4580.01465777308,-75.2635903768241,215
-6336989.78767092,-4655.11207498424,-75.0974172111601,216
-6341719.83070596,-4730.04303504247,-74.9309600582346,217
-6346524.63514625,-4804.8044402916,-74.7614052491263,218
-6351404.03056346,-4879.39541720785,-74.5909769162536,219
-6356357.83754552,-4953.80698206555,-74.411564857699,220
-6361385.88839804,-5028.05085251667,-74.2438704511151,221
-6366488.00376962,-5102.11537157837,-74.064519061707,222
-6371664.00153541,-5175.99776579533,-73.8823942169547,223
-6376913.70019461,-5249.69865919556,-73.700893400237,224
-6382236.91511748,-5323.21492287517,-73.5162636796013,225
-6387633.46127375,-5396.54615626298,-73.331233387813,226
-6393103.14415934,-5469.68288559839,-73.1367293354124,227
-6398645.78192321,-5542.63776386529,-72.9548782669008,228
-6404261.18170833,-5615.39978511538,-72.7620212500915,229
-6409949.1467905,-5687.96508217789,-72.5652970625088,230
-6415709.48208879,-5760.33529828768,-72.3702161097899,231
-6421541.98934818,-5832.50725939125,-72.171961103566,232
-6427446.47037746,-5904.48102928139,-71.9737698901445,233
-6433422.71713648,-5976.2467590142,-71.7657297328115,234
-6439470.53489079,-6047.81775430776,-71.5709952935576,235
-6445589.71894086,-6119.18405007664,-71.3662957688794,236
-6451780.05937297,-6190.34043210745,-71.1563820308074,237
-6458041.34902454,-6261.28965156991,-70.9492194624618,238
-6464373.37750895,-6332.02848440781,-70.738832837902,239
-6470775.93495123,-6402.55744228605,-70.5289578782395,240
-6477248.80137171,-6472.86642048042,-70.3089781943709,241
-6483791.77044914,-6542.96907742601,-70.1026569455862,242
-6490404.62733088,-6612.8568817433,-69.8878043172881,243
-6497087.15035317,-6682.52302228194,-69.6661405386403,244
-6503839.12178739,-6751.97143422533,-69.448411943391,245
-6510660.32062765,-6821.1988402633,-69.2274060379714,246
-6517550.52680281,-6890.20617515128,-69.0073348879814,247
-6524509.51000915,-6958.98320634104,-68.7770311897621,248
-6531537.05364435,-7027.54363520816,-68.5604288671166,249
-6538632.93438382,-7095.88073946442,-68.3371042562649,250
-6545796.92026482,-7163.98588100262,-68.1051415381953,251
-6553028.78450375,-7231.86423892714,-67.878357924521,252
-6560328.29698897,-7299.51248522196,-67.6482462948188,253
-6567695.22892654,-7366.93193756882,-67.4194523468614,254
-6575129.34129595,-7434.11236941069,-67.1804318418726,255
-6582630.40852081,-7501.06722486019,-66.9548554494977,256
-6590198.20041528,-7567.79189447034,-66.7246696101502,257
-6597832.47632049,-7634.2759052068,-66.484010736458,258
-6605533.0013082,-7700.52498770785,-66.2490825010464,259
-6613299.53977137,-7766.53846316971,-66.013475461863,260
-6621131.84661619,-7832.30684482399,-65.7683816542849,261
-6629029.68953275,-7897.84291656502,-65.5360717410222,262
-6636992.83381668,-7963.14428392798,-65.3013673629612,263
-6645021.0322014,-8028.19838471524,-65.0541007872671,264
-6653114.04498508,-8093.01278368197,-64.8143989667296,265
-6661271.62906832,-8157.58408324327,-64.5712995612994,266
-6669493.5432601,-8221.91419177968,-64.3301085364074,267
-6677779.53652165,-8285.99326155242,-64.0790697727352,268
-6686129.36992653,-8349.83340488002,-63.8401433276013,269
-6694542.80486057,-8413.43493403401,-63.6015291539952,270
-6703019.58782402,-8476.78296345472,-63.3480294207111,271
-6711559.47416536,-8539.88634133805,-63.1033778833225,272
-6720162.21581866,-8602.74165330268,-62.8553119646385,273
-6728827.56687117,-8665.35105250962,-62.6093992069364,274
-6737555.27195579,-8727.70508461539,-62.3540321057662,275
-6746345.08668748,-8789.81473169103,-62.1096470756456,276
-6755196.77001002,-8851.68332253955,-61.8685908485204,277
-6764110.06353338,-8913.29352336191,-61.6102008223534,278
-6773084.71897122,-8974.65543783642,-61.3619144745171,279
-6782120.48463329,-9035.76566206943,-61.1102242330089,280
-6791217.11116605,-9096.62653276324,-60.8608706938103,281
-6800374.34028056,-9157.22911451384,-60.6025817506015,282
-6809591.92327205,-9217.58299148735,-60.3538769735023,283
-6818869.61800269,-9277.69473064132,-60.1117391539738,284
-6828207.16248469,-9337.5444820011,-59.8497513597831,285
-6837604.30602884,-9397.14354414307,-59.5990621419623,286
-6847060.79458103,-9456.48855218943,-59.3450080463663,287
-6856576.37655132,-9515.58197029587,-59.0934181064367,288
-6866150.79205135,-9574.41550003085,-58.833529734984,289
-6875783.78913436,-9632.9970830055,-58.5815829746425,290
-6885475.12583416,-9691.33669979963,-58.3396167941391,291
-6895224.53778976,-9749.41195559688,-58.0752557972446,292
-6905031.77304768,-9807.23525792174,-57.8233023248613,293
-6914896.5763734,-9864.80332572293,-57.568067801185,294
-6924818.69505903,-9922.11868563294,-57.3153599100187,295
-6934797.86884167,-9979.17378263362,-57.0550970006734,296
-6944833.84354783,-10035.9747061674,-56.8009235337377,297
-6954926.37851484,-10092.5349670025,-56.5602608351037,298
-6965075.20816727,-10148.8296524296,-56.2946854270995,299
-6975280.08033091,-10204.8721636413,-56.0425112117082,300
-6985540.73968177,-10260.659350859,-55.7871872177348,301
-6995856.93342192,-10316.193740149,-55.5343892900273,302
-7006228.40204658,-10371.4686246691,-55.2748845200986,303
-7016654.89007872,-10426.488032138,-55.0194074688479,304
-7027136.1592528,-10481.2691740794,-54.7811419414356,305
