phi_LOS,f_D,f_D_dot,time
-6384583.46002038,-14361.0003744056,-45.2911958098412,399
-6398989.40349719,-14405.9434768176,-44.9431024119258,400
-6413439.97019792,-14450.566700723,-44.6232239054516,401
-6427934.84177263,-14494.8715747101,-44.304873987101,402
-6442473.71329713,-14538.8715245007,-43.9999497905374,403
-6457056.24449812,-14582.531200991,-43.6596764903516,404
-6471682.12240088,-14625.877902763,-43.3467017719522,405
-6486351.03655345,-14668.9141525682,-43.0362498052418,406
-6501062.68956412,-14711.653010672,-42.7388581037521,407
-6515816.74902838,-14754.0594642563,-42.4064535843208,408
-6530612.90884273,-14796.1598143475,-42.1003500912338,409
-6545450.86646508,-14837.957622353,-41.7978080054745,410
-6560330.3320017,-14879.4655366167,-41.5079142637551,411
-6575250.98094162,-14920.6489399271,-41.183403310366,412
-6590212.51398847,-14961.53304685,-40.8841069228947,413
-6605214.63657467,-15002.1225861926,-40.5895393425599,414
-6620257.06595389,-15042.4293792285,-40.3067930359393,415
-6635339.48661758,-15082.4206636865,-39.9912844579667,416
-6650461.60188742,-15122.1152698379,-39.6946061514318,417
-6665623.14526906,-15161.5433816416,-39.4281118037179,418
-6680823.80335608,-15200.6580870226,-39.1147053809837,419
-6696063.28938073,-15239.4860246433,-38.827937620692,420
-6711341.32222944,-15278.0328487149,-38.5468240715563,421
-6726657.63235707,-15316.3101276271,-38.2772789122537,422
-6742011.91689031,-15354.2845332399,-37.9744056127965,423
-6757403.89494571,-15391.9780554073,-37.6935221673921,424
-6772833.29337444,-15429.3984287297,-37.4203733224422,425
-6788299.84979331,-15466.5564188678,-37.1579901380464,426
-6803803.26915117,-15503.4193578586,-36.8629389908165,427
-6819343.27706722,-15540.0079160491,-36.5885581905022,428
-6834919.60808765,-15576.3310204288,-36.3231043796986,429
-6850532.0069342,-15612.3988465555,-36.0678261267021,430
-6866180.18630915,-15648.1793749435,-35.7805283879861,431
-6881863.87821917,-15683.6919100266,-35.5125350831077,432
-6897582.82482271,-15718.946603531,-35.2546935044229,433
-6913336.77781487,-15753.9529921636,-35.0063886325806,434
-6929125.45761849,-15788.6798036201,-34.726811456494,435
-6944948.60236457,-15823.1447460791,-34.464942459017,436
-6960805.96225596,-15857.3598913914,-34.2151453122497,437
-6976697.29383791,-15891.3315819493,-33.9716905578971,438
