phi_LOS,f_D,f_D_dot,time
-4801544.40704243,13802.3368824013,-66.4168668473139,119
-4787809.10006648,13735.3069759458,-67.0299064554274,120
-4774141.42814745,13667.6719190348,-67.6350569110364,121
-4760541.97122065,13599.4569267975,-68.2149922372773,122
-4747011.35326671,13530.6179539422,-68.8389728553593,123
-4733550.19149609,13461.1617706176,-69.456183324568,124
-4720159.07731213,13391.1141839614,-70.0475866561756,125
-4706838.64633659,13320.430975534,-70.6832084273919,126
-4693589.52379839,13249.1225382062,-71.3084373278543,127
-4680412.32871498,13177.1950834133,-71.9274547928944,128
-4667307.6797835,13104.6489314735,-72.5461519397795,129
-4654276.22236585,13031.4574176539,-73.19151381962,130
-4641318.60097677,12957.6213890743,-73.8360285796225,131
-4628435.43310113,12883.1678756475,-74.4535134267062,132
-4615627.37686642,12808.0562347108,-75.111640936695,133
-4602895.08660277,12732.29026365,-75.7659710608423,134
-4590239.1904465,12655.8961562635,-76.3941073864698,135
-4577660.35570243,12578.8347440716,-77.0614121919498,136
-4565159.24679029,12501.108912142,-77.7258319295943,137
-4552736.50173298,12422.7450573044,-78.3638548376039,138
-4540392.79649397,12343.7052390138,-79.039818290621,139
-4528128.80493284,12263.9915611316,-79.7136778822169,140
-4515945.17435063,12183.6305822106,-80.360978920944,141
-4503842.58869628,12102.5856543491,-81.0449278615415,142
-4491821.73061724,12020.8580790395,-81.7275753095746,143
-4479883.25576838,11938.4748488553,-82.3832301842049,144
-4468027.85619759,11855.3995707892,-83.0752780660987,145
-4456256.21937886,11771.6368187359,-83.7627520533279,146
-4444569.02199113,11687.197387727,-84.4394310088828,147
-4432966.94221475,11602.0797763811,-85.117611345835,148
-4421450.67674933,11516.2654654253,-85.814310955815,149
-4410020.92609236,11429.7506569605,-86.5148084647954,150
-4398678.36273579,11342.5633565774,-87.1873003831133,151
-4387423.69157792,11254.6711578639,-87.8921987134963,152
-4376257.61804962,11166.0735283047,-88.5976295592263,153
-4365180.82049046,11076.7975591542,-89.2759691504762,154
-4354194.00793284,10986.8125576265,-89.9850015277043,155
-4343297.89046434,10896.1174684949,-90.6950891315937,156
-4332493.15097468,10804.7394896615,-91.3779788333923,157
-4321780.50157009,10712.6494045919,-92.0900850696489,158
-4311160.65579212,10619.8457779652,-92.80362662673,159
-4300634.29990994,10526.3558821827,-93.4898957824335,160
-4290202.14789328,10432.1520166658,-94.2038655169308,161
-4279864.91545449,10337.2324387906,-94.9195778751746,162
