azimuth,zenith
42.8067130525915,84.9675465118798
42.8753597544335,84.9021428341407
42.944316024258,84.8366113292148
43.0135839159004,84.7709514987747
43.0831654993192,84.7051628444061
43.1530628607247,84.6392448676618
43.2232781027351,84.5731970701269
43.2938133444934,84.5070189534597
43.3646707218071,84.4407100194594
43.435852387301,84.374269770123
43.5073605105262,84.3076977076952
43.5791972781429,84.2409933347519
43.6513648940104,84.174156154237
43.7238655793754,84.107185669548
43.7967015729785,84.0400813845906
43.8698751312271,83.9728428038516
43.9433885283113,83.9054694324646
44.0172440563796,83.8379607762898
44.0914440256418,83.7703163419696
44.1659907645705,83.7025356370233
44.2408866200015,83.6346181699106
44.3161339573141,83.5665634501156
44.3917351605552,83.4983709882222
44.4676926326139,83.4300402960026
44.5440087953563,83.3615708864932
44.6206860897737,83.292962274085
44.6977269761496,83.2242139746121
44.775133934213,83.1553255054413
44.8529094632775,83.0862963855636
44.9310560824018,83.0171261356813
45.0095763305558,82.9478142783166
45.0884727667795,82.8783603379096
45.1677479703032,82.8087638408964
45.2474045407549,82.7390243158458
45.3274450982864,82.6691412935373
45.4078722837533,82.5991143070849
45.4886887588414,82.5289428920352
45.5698972062841,82.4586265864949
45.651500329951,82.3881649312235
45.7335008550779,82.3175574697772
45.8159015283737,82.2468037486038
45.8987051182383,82.1759033171887
45.9819144148665,82.1048557281596
46.0655322304525,82.0336605374259
46.1495613993492,81.9623173043109
46.2340047782175,81.8908255916804
46.3188652461959,81.8191849660753
46.4041457050825,81.7473949978661
46.4898490794787,81.67545526138
46.5759783169708,81.6033653350547
46.6625363882736,81.5311248015806
46.7495262874448,81.4587332480665
46.8369510319878,81.386190266173
46.9248136630719,81.3134954522939
47.0131172456683,81.2406484076977
47.101864868742,81.1676487387103
47.191059645376,81.0944960568638
47.2807047129963,81.0211899790888
47.3708032334906,80.9477301278764
47.4613583934086,80.8741161314626
47.5523734041011,80.8003476240063
47.6438515019112,80.726424245785
47.7357959483229,80.652345643376
47.8282100301323,80.57811146985
47.9210970596149,80.503721384978
48.0144603746993,80.4291750554292
48.1083033391117,80.3544721549716
48.2026293425608,80.2796123646935
48.2974418008909,80.2045953732059
48.3927441562366,80.1294208768675
48.4885398772018,80.0540885800081
48.58483245902,79.9785981951573
48.6816254236943,79.9029494432711
48.778922320187,79.8271420539738
48.8767267245453,79.7511757657916
48.9750422400981,79.6750503264173
49.0738724975581,79.598765492927
49.1732211552351,79.5223210320712
49.2730918991445,79.4457167205132
49.3734884431942,79.3689523451073
49.4744145292878,79.2920277031462
49.575873927533,79.2149426026727
49.6778704363483,79.1376968627315
49.7804078826045,79.0602903136619
49.8834901217894,78.9827227973931
49.9871210381467,78.9049941677414
50.0913045447975,78.8271042907104
50.1960445838828,78.7490530447935
50.3013451267062,78.670840321296
50.4072101738608,78.5924660246551
50.5136437553495,78.5139300727532
50.6206499307243,78.4352323972636
50.7282327891951,78.3563729439785
50.8363964497509,78.2773516731498
50.9451450612821,78.1981685598476
51.0544828026994,78.1188235943116
51.1644138830269,78.0393167823104
51.2749425414993,77.9596481455063
51.3860730477117,77.8798177218479
51.4978097016509,77.7998255659247
51.6101568338342,77.719671749377
51.723118805378,77.6393563612784
51.8367000081024,77.5588795085454
51.9509048645701,77.4782413163331
52.065737828208,77.397441928467
52.1812033833391,77.3164815078489
52.2973060452748,77.2353602369047
52.4140503603313,77.1540783179898
52.5314409059437,77.0726359738768
52.649482290644,76.9910334481621
52.7681791541564,76.9092710057578
52.88753616739,76.8273489333376
53.0075580324982,76.7452675398201
53.1282494828739,76.6630271568452
53.2496152831632,76.5806281392615
53.3716602292835,76.4980708656282
53.4943891484216,76.4153557387171
53.6178068990023,76.3324831860228
53.7419183706848,76.2494536602807
53.8667284843325,76.1662676400042
53.9922421919862,76.082925630015
54.118464476779,75.9994281619734
54.2454003529346,75.9157757949615
54.3730548656608,75.8319691160156
54.501433091105,75.7480087407101
54.6305401362339,75.6638953137273
54.7603811387777,75.5796295094527
54.890961267073,75.4952120325455
55.0222857199947,75.4106436185753
55.1543597267919,75.3259250346009
55.2871885469644,75.2410570798132
55.4207774700802,75.1560405861433
55.555131815636,75.0708764189101
55.6902569328647,74.9855654774686
55.8261582005367,74.900108695849
55.9628410267481,74.8145070434273
56.1003108487118,74.7287615256029
56.2385731324866,74.6428731844539
56.377633372777,74.5568430994575
56.5174970925935,74.4706723881505
56.6581698430271,74.3843622068654
56.7996572029093,74.2979137514168
56.94196477851,74.2113282578453
57.085098203185,74.1246070031268
57.2290631370414,74.0377513059325
57.3738652665203,73.9507625273439
57.5195103040648,73.8636420716423
57.6660039876471,73.7763913870477
57.8133520803758,73.6890119665009
57.9615603700134,73.6015053484324
58.1106346685221,73.513873117565
58.2605808115455,73.426116905684
58.4114046579063,73.3382383924609
58.5631120890485,73.2502393062537
58.7157090084881,73.1621214249294
58.8692013412045,73.0738865766741
59.0235950330404,72.9855366408478
59.1788960500425,72.8970735487942
59.3351103778128,72.8084992847105
59.4922440208051,72.719815886484
59.6503030016233,72.6310254465617
59.8092933602296,72.5421301127945
59.9692211532309,72.4531320893408
60.1300924530123,72.364033637498
60.2919133469473,72.2748370766293
60.4546899364958,72.1855447850088
60.6184283363488,72.096159200748
60.7831346734455,72.0066828226597
60.948815086087,71.9171182111933
61.1154757228509,71.8274679892944
61.2831227416437,71.7377348433539
61.451762308601,71.6479215240976
61.6214005969887,71.5580308475033
61.7920437860754,71.4680656957051
61.9636980599744,71.3780290179389
62.1363696064128,71.2879238314356
62.3100646155068,71.1977532223554
