RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.0339868638631176,3.33333333333333
0.0292346958289732,4.16666666666667
0.0284786487598218,5
0.0271358643561742,5.83333333333333
0.0265738262476965,6.66666666666667
0.0268428798081871,7.5
0.0237270778490444,8.33333333333333
0.0263665575697622,9.16666666666667
0.0270911901483761,10
0.0248107320467325,10.8333333333333
0.0281468754954739,11.6666666666667
0.0299540388943058,12.5
0.0315644129986834,13.3333333333333
0.0328117205725276,14.1666666666667
0.0299331601939067,15
0.029282861638824,15.8333333333333
0.0264745498586524,16.6666666666667
0.0263665419411303,17.5
0.0292194240243245,18.3333333333333
0.0315473300871838,19.1666666666667
0.0302046630641912,20
0.0328502178092261,20.8333333333333
0.0360976742675569,21.6666666666667
0.0363595605107521,22.5
0.0357808695085096,23.3333333333333
0.0379778917269014,24.1666666666667
0.0324896269635289,25
0.0311286032105326,25.8333333333333
0.0300945753940782,26.6666666666667
0.030520425026443,27.5
0.0292481698992925,28.3333333333333
0.03371397466446,29.1666666666667
0.0284732837208768,30
0.0284439226968797,30.8333333333333
0.0360425224325912,31.6666666666667
0.0362291486423316,32.5
0.0380673363288753,33.3333333333333
0.0340826438991112,34.1666666666667
0.0318122487932389,35
0.0366591275568642,35.8333333333333
0.0380157917457565,36.6666666666667
0.0352768691899074,37.5
0.0363845624436763,38.3333333333333
0.0332912069623062,39.1666666666667
0.032076840705347,40
0.0359536284969953,40.8333333333333
0.0333472427270857,41.6666666666667
0.0361758897129486,42.5
0.0332342138969038,43.3333333333333
0.0351029583597625,44.1666666666667
0.0324029950703544,45
0.0383802312540984,45.8333333333333
0.0372008262772948,46.6666666666667
0.0371178984657214,47.5
0.0388762969110652,48.3333333333333
0.0350038553728857,49.1666666666667
0.0369360038899303,50
0.0393358222161855,50.8333333333333
0.0352549593108857,51.6666666666667
0.0355236874235867,52.5
0.0340852306476392,53.3333333333333
0.034897849961864,54.1666666666667
0.0445258226739198,55
0.0436021568656501,55.8333333333333
