RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.043637274208638,3.33333333333333
0.0376709424753918,4.16666666666667
0.0406103628409321,5
0.0389702875083964,5.83333333333333
0.0377624564923712,6.66666666666667
0.0378535320596042,7.5
0.0426199641608395,8.33333333333333
0.0440674719912945,9.16666666666667
0.0431364892974376,10
0.0413402255076427,10.8333333333333
0.0369513850073098,11.6666666666667
0.039273082991095,12.5
0.0413208597823844,13.3333333333333
0.0427259490151644,14.1666666666667
0.0455968360957998,15
0.0391632082809214,15.8333333333333
0.0433112288361326,16.6666666666667
0.0400685467893768,17.5
0.0400533466242078,18.3333333333333
0.0365423082889501,19.1666666666667
0.0395516076713149,20
0.0406557799394755,20.8333333333333
0.0429645827756664,21.6666666666667
0.0448852010268391,22.5
0.0444054970849373,23.3333333333333
0.0475470336186661,24.1666666666667
0.0467344167337361,25
0.0480308041024043,25.8333333333333
0.050766557375123,26.6666666666667
0.0483554728881223,27.5
0.0514634959796304,28.3333333333333
0.0465452826300671,29.1666666666667
0.0442038680558926,30
0.0423758474221759,30.8333333333333
0.0407085399964356,31.6666666666667
0.0427084418166646,32.5
0.0401094674964911,33.3333333333333
0.0441293115581353,34.1666666666667
0.0418256175358399,35
0.0400315193435177,35.8333333333333
0.0434273049121306,36.6666666666667
0.0432705130805943,37.5
0.042971568380856,38.3333333333333
0.0444513906763493,39.1666666666667
0.046403884937181,40
0.0421296478470996,40.8333333333333
0.0420415193413618,41.6666666666667
0.04633235130214,42.5
0.0432853456474969,43.3333333333333
0.0429596041317614,44.1666666666667
0.0433544053143846,45
0.0396084400330729,45.8333333333333
0.0434493004906483,46.6666666666667
0.0414641452941732,47.5
0.0427175806209694,48.3333333333333
0.0491596312069762,49.1666666666667
0.0488096812832987,50
0.0464439728145569,50.8333333333333
0.0518976616193142,51.6666666666667
0.0443865880025507,52.5
0.0452006029426692,53.3333333333333
0.0418933697376309,54.1666666666667
0.0424192945570906,55
0.040004541244427,55.8333333333333
