phi_LOS,f_D,f_D_dot,time
-6980156.29729899,740.403450819664,-69.0013328269124,93
-6979484.91377717,671.383521814831,-69.0199290048331,94
-6978882.56522432,602.348552852869,-69.0349689619616,95
-6978349.26669228,533.298532042652,-69.0500208102167,96
-6977885.03034383,464.236348443665,-69.0621835989878,97
-6977489.86526955,395.165074280463,-69.0712741632015,98
-6977163.77998594,326.08528361097,-69.0797906694934,99
-6976906.77941803,257.000567912124,-69.0847156988457,100
-6976718.86748873,187.911929295398,-69.0886386167258,101
-6976600.04556549,118.821923242882,-69.0900060525164,102
-6976550.31264199,49.7329234965146,-69.0889997463673,103
-6976569.66595493,-19.3533129366115,-69.086236433126,104
-6976658.10032954,-88.4343746062368,-69.0810616696253,105
-6976815.60875683,-157.508427293971,-69.0740526877344,106
-6977042.18183519,-226.573078358546,-69.0646510645747,107
-6977337.80781983,-295.62598464638,-69.052906287834,108
-6977702.47369145,-364.665871610865,-69.039886964485,109
-6978136.16302178,-433.689330337569,-69.0234587267041,110
-6978638.85883812,-502.695816338994,-69.0064860014245,111
-6979210.54077648,-571.68193835672,-68.9861220177263,112
-6979851.18608207,-640.645305591635,-68.9633672349155,113
-6980560.77181648,-709.585734404624,-68.9404288129881,114
-6981339.27111031,-778.499293838628,-68.9135594340041,115
-6982186.6546042,-847.383493886329,-68.8842000477016,116
-6983102.89342455,-916.238820347004,-68.8553264606744,117
-6984087.95427452,-985.060849975795,-68.8220296287909,118
-6985141.80116598,-1053.84689145535,-68.7860414795578,119
-6986264.39944598,-1122.59828000609,-68.751388550736,120
-6987455.70800116,-1191.30855517182,-68.7102751657367,121
-6988715.68799277,-1259.97999160923,-68.6714364374056,122
-6990044.29561703,-1328.60762426537,-68.6276326561347,123
-6991441.48395685,-1397.18833982199,-68.580715556629,124
-6992907.20846272,-1465.72450586688,-68.5361660448834,125
-6994441.41908836,-1534.21062564012,-68.4861197732389,126
-6996044.06241192,-1602.64332355745,-68.4326979173347,127
-6997715.08805455,-1671.02564263716,-68.382319079712,128
-6999454.43990352,-1739.35184896272,-68.3262063255534,129
-7001262.05796513,-1807.61806160863,-68.2662126459181,130
-7003137.88648306,-1875.82851792965,-68.210456321016,131
-7005081.86073645,-1943.97425338998,-68.1457354603335,132
-7007093.9201264,-2012.05938995536,-68.0851365653798,133
-7009173.99878592,-2080.0786595149,-68.0192695595324,134
-7011322.02613401,-2148.02734809835,-67.9486885834485,135
-7013537.93649959,-2215.9103655722,-67.8830174738541,136
-7015821.65806864,-2283.72156905197,-67.8112034797668,137
-7018173.1140259,-2351.45595725719,-67.7343882052228,138
-7020592.23302033,-2419.11899443157,-67.6630371743813,139
-7023078.937657,-2486.70463667717,-67.5856422455981,140
-7025633.14472937,-2554.20707236789,-67.5024356907234,141
-7028254.77799891,-2621.6332695391,-67.4261971712112,142
-7030943.7508975,-2688.97289858758,-67.3396290484816,143
-7033699.98132956,-2756.23043206055,-67.2575334729627,144
-7036523.38317031,-2823.40184075013,-67.1714086895809,145
-7039413.86316912,-2890.47999880835,-67.0781580582261,146
-7042371.33522621,-2957.47205708735,-66.9920582789928,147
-7045395.70757495,-3024.37234874256,-66.9002916552126,148
-7048486.88115258,-3091.17357763462,-66.8012288920581,149
-7051644.76438052,-3157.88322793413,-66.7096502995118,150
-7054869.26048379,-3224.49610326998,-66.6128753358498,151
-7058160.26433101,-3291.00384721905,-66.5077439490706,152
-7061517.67995426,-3357.41562325601,-66.4117760369554,153
-7064941.4012231,-3423.72126883641,-66.3056455804035,154
-7068431.32504283,-3489.9238197282,-66.2025508917868,155
-7071987.3471334,-3556.02209057752,-66.0982708493248,156
-7075609.35303991,-3622.00590650551,-65.9838159279898,157
-7079297.23713403,-3687.88409412373,-65.8781876182184,158
-7083050.88979569,-3753.6526616523,-65.7685675285757,159
-7086870.19130871,-3819.30151302554,-65.6488513732329,160
-7090755.03084382,-3884.8395351069,-65.5380220813677,161
-7094705.29431776,-3950.26347394567,-65.423938838765,162
-7098720.85671303,-4015.56239526812,-65.29892132245,163
-7102801.60211733,-4080.74540429469,-65.1830090265721,164
-7106947.41222731,-4145.81010998134,-65.0647056866437,165
-7111158.15656475,-4210.74433744606,-64.9342274647206,166
-7115433.7153965,-4275.55883174855,-64.8144943024963,167
-7119773.96152238,-4340.2461258797,-64.6872941311449,168
-7124178.76632223,-4404.80479985289,-64.5586739731953,169
-7128648.00570429,-4469.23938205931,-64.4345822064206,170
-7133181.54098478,-4533.5352804875,-64.2958984281868,171
-7137779.24330795,-4597.70232316572,-64.1670426782221,172
-7142440.98363829,-4661.74033034127,-64.0380071755499,173
-7147166.61889086,-4725.63525257446,-63.8949222331867,174
-7151956.01539733,-4789.39650647063,-63.7612538961694,175
-7156809.04056313,-4853.02516579349,-63.6286593228579,176
-7161725.54645652,-4916.50589339156,-63.4807275980711,177
-7166705.39594923,-4979.84949270915,-63.3435993175954,178
-7171748.44846531,-5043.05251608323,-63.2030233740807,179
-7176854.55672652,-5106.10826120526,-63.0557451220229,180
-7182023.58367444,-5169.02694792766,-62.9186867224053,181
-7187255.37417597,-5231.79050152469,-62.763553597033,182
-7192549.78265565,-5294.40847967844,-62.6179781537503,183
-7197906.66747708,-5356.8848214373,-62.4763417588547,184
-7203325.86984458,-5419.2023675004,-62.3175460631028,185
-7208807.23976064,-5481.36991605535,-62.1675485549495,186
-7214350.63265153,-5543.39289088547,-62.0229748301208,187
-7219955.88559578,-5605.25294425152,-61.8600533660501,188
-7225622.84541267,-5666.95981689636,-61.7068726448342,189
-7231351.36089516,-5728.51548248902,-61.555665592663,190
