azimuth,zenith
161.088616640621,84.6731558734113
161.054599153086,84.5932751749332
161.020369906561,84.5130850274299
160.985926647476,84.4325825210296
160.951267090932,84.3517647108085
160.916388920142,84.270628616295
160.881289785893,84.1891712209575
160.845967305985,84.1073894716873
160.810419064637,84.0252802782761
160.774642611905,83.9428405128804
160.73863546309,83.8600670094799
160.702395098111,83.7769565633286
160.665918960887,83.6935059303933
160.629204458695,83.6097118267861
160.59224896153,83.5255709281832
160.555049801398,83.4410798692483
160.517604271679,83.3562352430265
160.479909626403,83.271033600343
160.441963079563,83.1854714491876
160.403761804354,83.0995452540913
160.365302932468,83.0132514354861
160.326583553304,82.9265863690668
160.287600713223,82.8395463851294
160.248351414724,82.752127767911
160.208832615676,82.664326754907
160.169041228443,82.5761395361888
160.128974119073,82.4875622537053
160.088628106439,82.3985910005677
160.047999961326,82.3092218203372
160.007086405539,82.2194507062885
159.965884111012,82.1292736006636
159.9243896988,82.038686393925
159.882599738188,81.9476849239759
159.840510745656,81.8562649753909
159.798119183873,81.7644222786192
159.755421460685,81.6721525091812
159.712413928058,81.5794512868507
159.66909288098,81.4863141748249
159.625454556358,81.3927366788836
159.581495131919,81.2987142465281
159.537210725017,81.2042422661163
159.492597391466,81.1093160659776
159.447651124339,81.0139309135134
159.40236785271,80.9180820142884
159.35674344039,80.8217645111079
159.310773684641,80.7249734830736
159.264454314847,80.6277039446297
159.21778099114,80.5299508445984
159.17074930301,80.4317090651925
159.123354767897,80.3329734210183
159.075592829701,80.2337386580622
159.027458857327,80.1339994526605
158.978948143112,80.0337504104547
158.930055901291,79.932986065331
158.880777266364,79.8317008783436
158.831107291463,79.729889236625
158.781040946674,79.6275454522724
158.730573117292,79.5246637612271
158.679698602053,79.4212383221332
158.628412111339,79.3172632151724
158.576708265286,79.2127324409004
158.52458159192,79.1076399190433
158.472026525161,79.0019794872987
158.419037402864,78.8957449000983
158.365608464701,78.7889298273805
158.311733850136,78.6815278533121
158.257407596199,78.5735324750242
158.20262363533,78.4649371013038
158.14737579304,78.3557350512923
158.091657785645,78.2459195531469
158.035463217828,78.1354837426959
157.978785580236,78.0244206620671
157.921618246921,77.9127232583072
157.863954472784,77.8003843819785
157.805787390904,77.6873967857428
157.747110009858,77.5737531229158
157.687915210888,77.4594459460202
157.628195745078,77.3444677053027
157.567944230353,77.2288107472607
157.507153148538,77.1124673131145
157.445814842194,76.995429537298
157.383921511474,76.8776894459083
157.321465210825,76.7592389551494
157.25843784565,76.6400698697587
157.194831168837,76.5201738814184
157.130636777252,76.3995425671363
157.065846108047,76.278167387638
157.000450434961,76.1560396857171
156.934440864441,76.0331506845893
156.867808331724,75.9094914862195
156.800543596736,75.7850530696491
156.732637239941,75.6598262892929
156.664079658044,75.5338018732385
156.594861059587,75.4069704215195
156.524971460357,75.2793224044013
156.454400678779,75.1508481606285
156.383138331072,75.0215378956803
156.311173826346,74.8913816800079
156.238496361466,74.7603694472819
156.165094915875,74.6284909926091
156.090958246174,74.4957359707653
156.016074880606,74.3620938944117
155.940433113357,74.2275541323094
155.864020998677,74.0921059075469
155.786826344829,73.9557382957554
155.708836707892,73.8184402233297
155.630039385374,73.6802004656447
155.550421409548,73.5410076453119
155.469969540741,73.4008502303974
155.388670260286,73.2597165326892
155.30650976332,73.1175947059616
155.223473951374,72.9744727442527
155.139548424727,72.8303384801695
155.054718474495,72.6851795832144
154.968969074512,72.5389835581358
154.88228487296,72.3917377432982
154.794650183745,72.2434293090976
154.706048977566,72.094045256409
154.61646487274,71.9435724150772
154.525881125747,71.7919974424375
154.434280621471,71.6393068219006
154.341645863095,71.4854868615947
154.247958961746,71.3305236930455
154.153201625754,71.1744032699486
154.05735514958,71.0171113669964
153.960400402427,70.8586335787808
153.862317816456,70.6989553187796
153.763087374585,70.5380618184538
153.662688597979,70.3759381264118
153.561100533069,70.2125691076993
153.458301738147,70.0479394432081
153.354270269591,69.8820336291777
153.248983667528,69.7148359768756
153.142418941162,69.5463306123723
153.034552553448,69.3765014765147
152.925360405427,69.2053323250195
152.814817819912,69.0328067287826
152.702899524733,68.8589080743382
152.589579635319,68.6836195645527
152.474831636753,68.5069242195196
152.358628365223,68.328804877672
152.240941988841,68.1492441971599
152.121743987775,67.9682246574801
152.001005133732,67.7857285613907
151.878695468763,67.6017380371084
151.754784283308,67.416235040826
151.629240093471,67.2292013595908
151.502030617573,67.0406186144986
151.373122751831,66.8504682643004
151.242482545164,66.6587316094139
151.110075173301,66.4653897963202
150.975864911756,66.2704238224811
150.839815107998,66.0738145416855
150.701888152581,65.8755426699446
150.562045449343,65.6755887918969
150.420247384436,65.473933367828
150.276453294386,65.2705567412551
150.130621432866,65.0654391472203
149.982708936515,64.8585607211873
149.832671789316,64.6499015087388
149.680464785857,64.4394414759809
149.52604149321,64.2271605208061
149.369354211486,64.013038484973
149.210353932943,63.797055167124
149.048990299721,63.5791903367222
148.885211559941,63.3594237490336
148.718964522306,63.1377351611697
148.550194509092,62.9141043492341
148.378845307444,62.6885111266703
148.20485911884,62.4609353638815
148.028176506912,62.2313570091388
147.848736343251,61.9997561109104
147.66647575142,61.766112841621
147.481330048768,61.5304075230316
147.293232686437,61.292620653141
147.102115186962,61.0527329349249
146.907907079945,60.810725306757
146.710535835203,60.5665789748292
146.509926793761,60.3202754474996
146.306003096261,60.0717965717909
146.098685609051,59.8211245720503
145.887892847577,59.5682420909588
145.673540897243,59.3131322329423
145.455543331426,59.0557786101752
145.233811126908,58.7961653912351
145.008252576286,58.5342773525577
144.778773197602,58.2700999328564
