RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.0841498283430196,3.33333333333333
0.0336300317804139,4.16666666666667
0.0194430073859241,5
0.0216633301714163,5.83333333333333
0.0228126623246285,6.66666666666667
0.0234350749694491,7.5
0.0278922561941196,8.33333333333333
0.0264657118288089,9.16666666666667
0.025888665040734,10
0.0244758022833912,10.8333333333333
0.0207339442776637,11.6666666666667
0.0277381187390913,12.5
0.0302717475542003,13.3333333333333
0.0313202467158217,14.1666666666667
0.027667015413168,15
0.0254059048778324,15.8333333333333
0.0267531547335027,16.6666666666667
0.0293896083822328,17.5
0.030928354077631,18.3333333333333
0.0278118425596541,19.1666666666667
0.0219631325274516,20
0.0269792138488409,20.8333333333333
0.0261955091584462,21.6666666666667
0.0287686822907598,22.5
0.0254352425116474,23.3333333333333
0.0205329483138623,24.1666666666667
0.019560075462943,25
0.0223516979832884,25.8333333333333
0.0230958432447299,26.6666666666667
0.0232603812750282,27.5
0.0236348228980351,28.3333333333333
0.0290570240887753,29.1666666666667
0.0296488462433894,30
0.0319464221967626,30.8333333333333
0.0306788597020357,31.6666666666667
0.0263075614334637,32.5
0.0261484262692528,33.3333333333333
0.0239579105829315,34.1666666666667
0.0265927503595177,35
0.0232700460599741,35.8333333333333
0.0226612014472982,36.6666666666667
0.0188102776425962,37.5
0.0199351237627288,38.3333333333333
0.022957571943948,39.1666666666667
0.0269495358041739,40
0.0277699760948885,40.8333333333333
0.027237784607423,41.6666666666667
0.0238353307672222,42.5
0.0229303179557058,43.3333333333333
0.0208431335804169,44.1666666666667
0.0234518060836613,45
0.0239482175256796,45.8333333333333
0.0257987758006347,46.6666666666667
0.0259790992415815,47.5
0.0283329286218986,48.3333333333333
0.0266070708228189,49.1666666666667
0.0242575408597551,50
0.0233432136781763,50.8333333333333
0.028759651359006,51.6666666666667
0.0310427648699334,52.5
0.0305527107399363,53.3333333333333
0.0289122815790852,54.1666666666667
0.0217945648743725,55
0.0236965337696467,55.8333333333333
