RMSE_fD,time
NaN,0
NaN,0.833333333333333
NaN,1.66666666666667
NaN,2.5
0.102109955302948,3.33333333333333
0.104722462612987,4.16666666666667
0.100053371756414,5
0.102512790391048,5.83333333333333
0.101900233307739,6.66666666666667
0.102145922747602,7.5
0.10106341266038,8.33333333333333
0.0999885183661344,9.16666666666667
0.101342711606001,10
0.102556662943082,10.8333333333333
0.102060879627329,11.6666666666667
0.100128704722175,12.5
0.103379321077011,13.3333333333333
0.103321957631819,14.1666666666667
0.100684252155341,15
0.103874351559219,15.8333333333333
0.0985306506138763,16.6666666666667
0.103757381299086,17.5
0.102634624393249,18.3333333333333
0.101597533268995,19.1666666666667
0.101553801326608,20
0.101840199552639,20.8333333333333
0.102052925507443,21.6666666666667
0.102754121189773,22.5
0.101772292548484,23.3333333333333
0.101593528205931,24.1666666666667
0.101590211586157,25
0.102863898422323,25.8333333333333
0.103016395739762,26.6666666666667
0.103902272789122,27.5
0.101606337627906,28.3333333333333
0.10157542427046,29.1666666666667
0.103411268705155,30
0.101968427892041,30.8333333333333
0.0996043153134517,31.6666666666667
0.103854097983852,32.5
0.102215164235655,33.3333333333333
0.102914846156346,34.1666666666667
0.101028577870262,35
0.101750246172949,35.8333333333333
0.102322494069849,36.6666666666667
0.101676393834662,37.5
0.103518757600554,38.3333333333333
0.102752720833917,39.1666666666667
0.101125165706835,40
0.104069055353362,40.8333333333333
0.101584477488472,41.6666666666667
0.103113710366062,42.5
0.101472096259441,43.3333333333333
0.101513572712704,44.1666666666667
0.101373571259091,45
0.101337237540339,45.8333333333333
0.101235129915216,46.6666666666667
0.102374425567855,47.5
0.101070697164556,48.3333333333333
0.101872880962711,49.1666666666667
0.101505654941371,50
0.103596074360875,50.8333333333333
0.103682637528448,51.6666666666667
0.101030104143533,52.5
0.10418430648874,53.3333333333333
0.101140149458757,54.1666666666667
0.103674049191611,55
0.100931826659507,55.8333333333333
0.103143903997966,56.6666666666667
0.101891209642314,57.5
0.103154643527707,58.3333333333333
0.103888692943639,59.1666666666667
